url,review_score,facility,checkIn_time,checkOut_time
https://www.booking.com/hotel/in/azorab-by-ayatana-goa.en-gb.html?label=goa-ZeZjr8EI44AA*FPJ9u*FqgS388387535727%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100501%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YcWHiCDB7igB8XpJKYgu4TM&aid=324798&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=4127&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=11&hapos=11&sr_order=popularity&srpvid=6d7163d2a66c0249&srepoch=1749825617&all_sr_blocks=1118073804_409766988_2_2_0_579871&highlighted_blocks=1118073804_409766988_2_2_0_579871&matching_block_id=1118073804_409766988_2_2_0_579871&sr_pri_blocks=1118073804_409766988_2_2_0_579871_4500600&from=searchresults,"{""Staff"": ""9.1"", ""Facilities"": ""8.9"", ""Cleanliness"": ""9.1"", ""Comfort"": ""9.3"", ""Value_for_money"": ""8.3"", ""Location"": ""8.8"", ""Free_WiFi"": ""7.5""}","[""Outdoor swimming pool"", ""Free parking"", ""Room service"", ""Spa and wellness centre"", ""Non-smoking rooms"", ""Restaurant"", ""Free WiFi"", ""Family rooms"", ""Bar"", ""Breakfast""]",11:00,
https://www.booking.com/hotel/in/devashree-pinto-ville.en-gb.html?label=goa-ZeZjr8EI44AA*FPJ9u*FqgS388387535727%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100501%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YcWHiCDB7igB8XpJKYgu4TM&aid=324798&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=4127&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=12&hapos=12&sr_order=popularity&srpvid=6d7163d2a66c0249&srepoch=1749825617&all_sr_blocks=1276864717_410783695_4_0_0&highlighted_blocks=1276864717_410783695_4_0_0&matching_block_id=1276864717_410783695_4_0_0&sr_pri_blocks=1276864717_410783695_4_0_0__2160000&from=searchresults,"{""Location"": ""9.4"", ""Cleanliness"": ""9.1"", ""Value_for_money"": ""9.2""}",[],,
https://www.booking.com/hotel/in/baga-waterfront.en-gb.html?label=goa-ZeZjr8EI44AA*FPJ9u*FqgS388387535727%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100501%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YcWHiCDB7igB8XpJKYgu4TM&aid=324798&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=4127&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=13&hapos=13&sr_order=popularity&srpvid=6d7163d2a66c0249&srepoch=1749825617&all_sr_blocks=787421907_400426699_3_0_0&highlighted_blocks=787421907_400426699_3_0_0&matching_block_id=787421907_400426699_3_0_0&sr_pri_blocks=787421907_400426699_3_0_0__1360000&from=searchresults,"{""Location"": ""8.9"", ""Cleanliness"": ""8.8"", ""Value_for_money"": ""8.7""}","[""Outdoor swimming pool"", ""Free parking"", ""Family rooms"", ""Room service""]",,
https://www.booking.com/hotel/in/cashew-leaf-resort-goa.en-gb.html?label=goa-ZeZjr8EI44AA*FPJ9u*FqgS388387535727%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100501%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YcWHiCDB7igB8XpJKYgu4TM&aid=324798&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=4127&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=14&hapos=14&sr_order=popularity&srpvid=6d7163d2a66c0249&srepoch=1749825617&all_sr_blocks=1174288401_405568818_2_41_0&highlighted_blocks=1174288401_405568818_2_41_0&matching_block_id=1174288401_405568818_2_41_0&sr_pri_blocks=1174288401_405568818_2_41_0__1680000&from=searchresults,"{""Staff"": ""8.3"", ""Facilities"": ""8.4"", ""Cleanliness"": ""8.7"", ""Comfort"": ""8.9"", ""Value_for_money"": ""8.6"", ""Location"": ""8.8"", ""Free_WiFi"": ""10""}","[""3 swimming pools"", ""Free parking"", ""Airport shuttle (free)"", ""Room service"", ""Non-smoking rooms"", ""Restaurant"", ""Free WiFi"", ""Tea/coffee maker in all rooms"", ""Bar"", ""Breakfast""]",11:30,
https://www.booking.com/hotel/in/the-ivy-anjuna.en-gb.html?label=goa-ZeZjr8EI44AA*FPJ9u*FqgS388387535727%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100501%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YcWHiCDB7igB8XpJKYgu4TM&aid=324798&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=4127&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=15&hapos=15&sr_order=popularity&srpvid=6d7163d2a66c0249&srepoch=1749825617&all_sr_blocks=279305601_360920725_2_2_0_1116207&highlighted_blocks=279305601_360920725_2_2_0_1116207&matching_block_id=279305601_360920725_2_2_0_1116207&sr_pri_blocks=279305601_360920725_2_2_0_1116207_2400000&from=searchresults,"{""Location"": ""8.7"", ""Cleanliness"": ""8.6"", ""Value_for_money"": ""8.3""}","[""Outdoor swimming pool"", ""Free parking"", ""Family rooms"", ""Airport shuttle""]",,
https://www.booking.com/hotel/in/the-acacia-resort-morjim-goa.en-gb.html?label=goa-ZeZjr8EI44AA*FPJ9u*FqgS388387535727%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100501%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YcWHiCDB7igB8XpJKYgu4TM&aid=324798&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=4127&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=16&hapos=16&sr_order=popularity&srpvid=6d7163d2a66c0249&srepoch=1749825617&all_sr_blocks=421168901_409339272_2_2_0&highlighted_blocks=421168901_409339272_2_2_0&matching_block_id=421168901_409339272_2_2_0&sr_pri_blocks=421168901_409339272_2_2_0__3077640&from=searchresults,"{""Location"": ""8.3"", ""Cleanliness"": ""8.7"", ""Value_for_money"": ""8.1""}","[""Outdoor swimming pool"", ""Free parking"", ""Airport shuttle"", ""Non-smoking rooms""]",,
https://www.booking.com/hotel/in/hyatt-centric-candolim-goa.en-gb.html?label=goa-ZeZjr8EI44AA*FPJ9u*FqgS388387535727%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100501%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YcWHiCDB7igB8XpJKYgu4TM&aid=324798&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=4127&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=17&hapos=17&sr_order=popularity&srpvid=6d7163d2a66c0249&srepoch=1749825617&all_sr_blocks=156035304_364289237_2_41_0_44834&highlighted_blocks=156035304_364289237_2_41_0_44834&matching_block_id=156035304_364289237_2_41_0_44834&sr_pri_blocks=156035304_364289237_2_41_0_44834_3987000&from=searchresults,"{""Staff"": ""9.1"", ""Facilities"": ""8.5"", ""Cleanliness"": ""8.8"", ""Comfort"": ""8.9"", ""Value_for_money"": ""8.1"", ""Location"": ""8.9"", ""Free_WiFi"": ""7.8""}","[""Outdoor swimming pool"", ""Free parking"", ""Fitness centre"", ""Room service"", ""Non-smoking rooms"", ""Restaurant"", ""Facilities for disabled guests"", ""Free WiFi"", ""Tea/coffee maker in all rooms"", ""Good breakfast""]",15:00,12:00
https://www.booking.com/hotel/in/jungle-hut-annabelles-beach-apartments-at-bernard-simao-calangute-goa.en-gb.html?label=goa-ZeZjr8EI44AA*FPJ9u*FqgS388387535727%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100501%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YcWHiCDB7igB8XpJKYgu4TM&aid=324798&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=4127&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=18&hapos=18&sr_order=popularity&srpvid=6d7163d2a66c0249&srepoch=1749825617&all_sr_blocks=877507102_373403680_4_2_0&highlighted_blocks=877507102_373403680_4_2_0&matching_block_id=877507102_373403680_4_2_0&sr_pri_blocks=877507102_373403680_4_2_0__2880000&from=searchresults,"{""Staff"": ""9.6"", ""Facilities"": ""9.0"", ""Cleanliness"": ""9.3"", ""Comfort"": ""9.3"", ""Value_for_money"": ""9.3"", ""Location"": ""9.4""}","[""Outdoor swimming pool"", ""Free parking"", ""Airport shuttle"", ""Free WiFi"", ""Family rooms"", ""Breakfast"", ""Free cot available on request""]",11:30,
https://www.booking.com/hotel/in/vilmaris-luxury-in-calangute.en-gb.html?label=goa-ZeZjr8EI44AA*FPJ9u*FqgS388387535727%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100501%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YcWHiCDB7igB8XpJKYgu4TM&aid=324798&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=4127&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=19&hapos=19&sr_order=popularity&srpvid=6d7163d2a66c0249&srepoch=1749825617&all_sr_blocks=1333648802_409940698_2_41_549755813888_926783&highlighted_blocks=1333648802_409940698_2_41_549755813888_926783&matching_block_id=1333648802_409940698_2_41_549755813888_926783&sr_pri_blocks=1333648802_409940698_2_41_549755813888_926783_3433104&from=searchresults,"{""Staff"": ""8.8"", ""Facilities"": ""8.8"", ""Cleanliness"": ""8.8"", ""Comfort"": ""8.3"", ""Value_for_money"": ""8.5"", ""Location"": ""8.3""}","[""Indoor swimming pool"", ""Free parking"", ""Room service"", ""Non-smoking rooms"", ""Restaurant"", ""Free WiFi"", ""Family rooms"", ""Bar"", ""Tea/coffee maker in all rooms"", ""Breakfast""]",11:00,
https://www.booking.com/hotel/in/blu-missel-by-the-river.en-gb.html?label=goa-ZeZjr8EI44AA*FPJ9u*FqgS388387535727%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100501%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YcWHiCDB7igB8XpJKYgu4TM&aid=324798&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=4127&dest_type=region&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=20&hapos=20&sr_order=popularity&srpvid=6d7163d2a66c0249&srepoch=1749825617&all_sr_blocks=924683401_391141957_2_42_0_466158&highlighted_blocks=924683401_391141957_2_42_0_466158&matching_block_id=924683401_391141957_2_42_0_466158&sr_pri_blocks=924683401_391141957_2_42_0_466158_2112000&from=searchresults,"{""Staff"": ""8.6"", ""Facilities"": ""7.8"", ""Cleanliness"": ""8.1"", ""Comfort"": ""8.3"", ""Value_for_money"": ""7.9"", ""Location"": ""8.8"", ""Free_WiFi"": ""8.9""}","[""Free parking"", ""Room service"", ""Non-smoking rooms"", ""Free WiFi"", ""Family rooms"", ""24-hour front desk"", ""Breakfast""]",14:00,12:00
