name,room_type,cancel_type,paymentType,bed_type,price,review,review_count,distance,address,checkin,checkout,city,url
Yepplo Service Apartments - KOLKATA - Private Kitchen & Daily Housekeeping Service,Two-Bedroom Apartment with Balcony and Terrace,Free cancellation,,Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 100 m²2 extra-large double beds,"₹ 27,000",9.2,8,4.1 km from centre,Kolkata,2025-07-01,2025-07-07,Kolkata,https://www.booking.com/hotel/in/yepplo-service-apartments-kolkata.en-gb.html?label=in-calcutta-vvLzfPkAAQzI7P35JNnmXgS528846144629%3Apl%3Ata%3Ap1270%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-139994056%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2092511&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=10&hapos=120&sr_order=popularity&srpvid=f08138db601b0a48&srepoch=1749715636&all_sr_blocks=1208024903_399690648_4_42_0_435385&highlighted_blocks=1208024903_399690648_4_42_0_435385&matching_block_id=1208024903_399690648_4_42_0_435385&sr_pri_blocks=1208024903_399690648_4_42_0_435385_2700000&from=searchresults
Townhouse Refresh,Classic Triple Room,Free cancellation,No prepayment needed,1 large double bed,"₹ 13,589",6.3,52,4.1 km from centre,Kolkata,2025-07-01,2025-07-07,Kolkata,https://www.booking.com/hotel/in/collection-o-elgin.en-gb.html?label=in-calcutta-vvLzfPkAAQzI7P35JNnmXgS528846144629%3Apl%3Ata%3Ap1270%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-139994056%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2092511&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=11&hapos=121&sr_order=popularity&srpvid=f08138db601b0a48&srepoch=1749715636&all_sr_blocks=1106792102_405753692_2_0_0&highlighted_blocks=1106792102_405753692_2_0_0&matching_block_id=1106792102_405753692_2_0_0&sr_pri_blocks=1106792102_405753692_2_0_0__1358889&from=searchresults
"Ethnotel, Kolkata Airport",Standard Room,Free cancellation,,Beds: 1 double or 2 singles,"₹ 20,292",7.1,521,11.4 km from centre,Kolkata,2025-07-01,2025-07-07,Kolkata,https://www.booking.com/hotel/in/ethnotel-kolkata.en-gb.html?label=in-calcutta-vvLzfPkAAQzI7P35JNnmXgS528846144629%3Apl%3Ata%3Ap1270%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-139994056%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2092511&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=12&hapos=122&sr_order=popularity&srpvid=f08138db601b0a48&srepoch=1749715636&all_sr_blocks=119933701_341996353_2_42_0&highlighted_blocks=119933701_341996353_2_42_0&matching_block_id=119933701_341996353_2_42_0&sr_pri_blocks=119933701_341996353_2_42_0__2029200&from=searchresults
Hotel The Sojourn,Deluxe Twin Room,,,2 single beds,"₹ 22,200",7.3,19,4.3 km from centre,"Salt Lake, Kolkata",2025-07-01,2025-07-07,Kolkata,https://www.booking.com/hotel/in/the-sojourn-kolkata.en-gb.html?label=in-calcutta-vvLzfPkAAQzI7P35JNnmXgS528846144629%3Apl%3Ata%3Ap1270%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-139994056%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2092511&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=13&hapos=123&sr_order=popularity&srpvid=f08138db601b0a48&srepoch=1749715636&all_sr_blocks=115047701_372364735_2_2_0&highlighted_blocks=115047701_372364735_2_2_0&matching_block_id=115047701_372364735_2_2_0&sr_pri_blocks=115047701_372364735_2_2_0__2220000&from=searchresults
LYNQ AERO,Deluxe Double Room,Free cancellation,No prepayment needed,2 single beds,"₹ 29,106",7.7,255,6.3 km from centre,"Salt Lake, Kolkata",2025-07-01,2025-07-07,Kolkata,https://www.booking.com/hotel/in/lynq-aero.en-gb.html?label=in-calcutta-vvLzfPkAAQzI7P35JNnmXgS528846144629%3Apl%3Ata%3Ap1270%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-139994056%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2092511&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=14&hapos=124&sr_order=popularity&srpvid=f08138db601b0a48&srepoch=1749715636&all_sr_blocks=626211902_298938654_2_1_549755813888&highlighted_blocks=626211902_298938654_2_1_549755813888&matching_block_id=626211902_298938654_2_1_549755813888&sr_pri_blocks=626211902_298938654_2_1_549755813888__2910600&from=searchresults
The Kolkata Hotel,Double Room,Free cancellation,No prepayment needed,1 double bed,"₹ 25,544",5.0,17,6.8 km from centre,Kolkata,2025-07-01,2025-07-07,Kolkata,https://www.booking.com/hotel/in/the-kolkata-kolkata.en-gb.html?label=in-calcutta-vvLzfPkAAQzI7P35JNnmXgS528846144629%3Apl%3Ata%3Ap1270%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-139994056%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2092511&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=15&hapos=125&sr_order=popularity&srpvid=f08138db601b0a48&srepoch=1749715636&all_sr_blocks=1332808701_405789362_3_0_0&highlighted_blocks=1332808701_405789362_3_0_0&matching_block_id=1332808701_405789362_3_0_0&sr_pri_blocks=1332808701_405789362_3_0_0__2554400&from=searchresults
Middleton Inn,Economy Double or Twin Room,,,Beds: 1 double or 2 singles,"₹ 21,450",6.0,99,3 km from centre,"Park Street, Kolkata",2025-07-01,2025-07-07,Kolkata,https://www.booking.com/hotel/in/middleton-inn.en-gb.html?label=in-calcutta-vvLzfPkAAQzI7P35JNnmXgS528846144629%3Apl%3Ata%3Ap1270%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-139994056%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2092511&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=16&hapos=126&sr_order=popularity&srpvid=f08138db601b0a48&srepoch=1749715636&all_sr_blocks=38613601_93256410_2_1_0&highlighted_blocks=38613601_93256410_2_1_0&matching_block_id=38613601_93256410_2_1_0&sr_pri_blocks=38613601_93256410_2_1_0__2145000&from=searchresults
FabHotel Krishna I - Nr Birla Industrial & Tech Museum,Deluxe Room,Free cancellation,,1 double bed,"₹ 8,405",5.0,43,5 km from centre,"Kalighat, Kolkata",2025-07-01,2025-07-07,Kolkata,https://www.booking.com/hotel/in/oyo-11965-krishna-guest-house.en-gb.html?label=in-calcutta-vvLzfPkAAQzI7P35JNnmXgS528846144629%3Apl%3Ata%3Ap1270%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-139994056%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2092511&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=17&hapos=127&sr_order=popularity&srpvid=f08138db601b0a48&srepoch=1749715636&all_sr_blocks=336480207_410205560_2_0_0_881898&highlighted_blocks=336480207_410205560_2_0_0_881898&matching_block_id=336480207_410205560_2_0_0_881898&sr_pri_blocks=336480207_410205560_2_0_0_881898_840518&from=searchresults
FabHotel Aqua Tulip - Nr Milan Mela,Superior Double Room,Free cancellation,,1 large double bed,"₹ 19,159",6.1,130,3.5 km from centre,Kolkata,2025-07-01,2025-07-07,Kolkata,https://www.booking.com/hotel/in/collection-o-80709-aqua-tulip.en-gb.html?label=in-calcutta-vvLzfPkAAQzI7P35JNnmXgS528846144629%3Apl%3Ata%3Ap1270%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-139994056%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2092511&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=1&hapos=128&sr_order=popularity&srpvid=f08138db601b0a48&srepoch=1749715673&all_sr_blocks=947802604_410204952_2_2_0_880117&highlighted_blocks=947802604_410204952_2_2_0_880117&matching_block_id=947802604_410204952_2_2_0_880117&sr_pri_blocks=947802604_410204952_2_2_0_880117_1915929&from=searchresults
FabHotel MN International - Nr Park Circus,Deluxe Room,Free cancellation,,1 double bed,"₹ 10,114",7.7,32,1.6 km from centre,Kolkata,2025-07-01,2025-07-07,Kolkata,https://www.booking.com/hotel/in/fabhotel-mn-international.en-gb.html?label=in-calcutta-vvLzfPkAAQzI7P35JNnmXgS528846144629%3Apl%3Ata%3Ap1270%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-139994056%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2092511&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=2&hapos=129&sr_order=popularity&srpvid=f08138db601b0a48&srepoch=1749715673&all_sr_blocks=1333707901_410204377_2_0_0_881905&highlighted_blocks=1333707901_410204377_2_0_0_881905&matching_block_id=1333707901_410204377_2_0_0_881905&sr_pri_blocks=1333707901_410204377_2_0_0_881905_1011441&from=searchresults
Collection O The Hastings Club,Classic Triple Room,Free cancellation,No prepayment needed,1 large double bed,"₹ 9,582",4.7,55,5 km from centre,Kolkata,2025-07-01,2025-07-07,Kolkata,https://www.booking.com/hotel/in/collection-o-the-hastings-club.en-gb.html?label=in-calcutta-vvLzfPkAAQzI7P35JNnmXgS528846144629%3Apl%3Ata%3Ap1270%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-139994056%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2092511&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=3&hapos=130&sr_order=popularity&srpvid=f08138db601b0a48&srepoch=1749715673&all_sr_blocks=1101441302_382978981_2_0_0&highlighted_blocks=1101441302_382978981_2_0_0&matching_block_id=1101441302_382978981_2_0_0&sr_pri_blocks=1101441302_382978981_2_0_0__958239&from=searchresults
Babul Hotel,Luxury Triple Room,Free cancellation,No prepayment needed,"4 beds (3 singles, 1 extra-large double)","₹ 11,805",6.3,94,10.6 km from centre,Kolkata,2025-07-01,2025-07-07,Kolkata,https://www.booking.com/hotel/in/babul.en-gb.html?label=in-calcutta-vvLzfPkAAQzI7P35JNnmXgS528846144629%3Apl%3Ata%3Ap1270%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-139994056%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2092511&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=4&hapos=131&sr_order=popularity&srpvid=f08138db601b0a48&srepoch=1749715673&all_sr_blocks=238545121_370910386_0_41_0_718562&highlighted_blocks=238545121_370910386_0_41_0_718562&matching_block_id=238545121_370910386_0_41_0_718562&sr_pri_blocks=238545121_370910386_0_41_0_718562_1180543&from=searchresults
FabHotel Rani Tower - Chinar Park,Deluxe Room,Free cancellation,,1 double bed,"₹ 12,519",7.9,60,8.1 km from centre,Kolkata,2025-07-01,2025-07-07,Kolkata,https://www.booking.com/hotel/in/fabhotel-rani-tower.en-gb.html?label=in-calcutta-vvLzfPkAAQzI7P35JNnmXgS528846144629%3Apl%3Ata%3Ap1270%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-139994056%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2092511&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=5&hapos=132&sr_order=popularity&srpvid=f08138db601b0a48&srepoch=1749715673&all_sr_blocks=1030889901_410204816_2_2_0_879969&highlighted_blocks=1030889901_410204816_2_2_0_879969&matching_block_id=1030889901_410204816_2_2_0_879969&sr_pri_blocks=1030889901_410204816_2_2_0_879969_1251884&from=searchresults
Lake Land Guest House,Double Room,Free cancellation,No prepayment needed,1 double bed,"₹ 16,151",7.6,15,5.1 km from centre,Kolkata,2025-07-01,2025-07-07,Kolkata,https://www.booking.com/hotel/in/lake-land-guest-house.en-gb.html?label=in-calcutta-vvLzfPkAAQzI7P35JNnmXgS528846144629%3Apl%3Ata%3Ap1270%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-139994056%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2092511&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=6&hapos=133&sr_order=popularity&srpvid=f08138db601b0a48&srepoch=1749715673&all_sr_blocks=230294201_413127022_2_2_0&highlighted_blocks=230294201_413127022_2_2_0&matching_block_id=230294201_413127022_2_2_0&sr_pri_blocks=230294201_413127022_2_2_0__1615050&from=searchresults
DeeP HERITAGE,Three-Bedroom House,Free cancellation,No prepayment needed,Entire holiday home • 3 bedrooms • 1 living room • 3 bathrooms • 1 kitchen • 111 m²3 extra-large double beds,"₹ 12,307",9.3,6,5.8 km from centre,Kolkata,2025-07-01,2025-07-07,Kolkata,https://www.booking.com/hotel/in/deep-heritage-kolkata.en-gb.html?label=in-calcutta-vvLzfPkAAQzI7P35JNnmXgS528846144629%3Apl%3Ata%3Ap1270%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-139994056%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2092511&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=7&hapos=134&sr_order=popularity&srpvid=f08138db601b0a48&srepoch=1749715673&all_sr_blocks=1381837501_414263703_5_0_0&highlighted_blocks=1381837501_414263703_5_0_0&matching_block_id=1381837501_414263703_5_0_0&sr_pri_blocks=1381837501_414263703_5_0_0__1230687&from=searchresults
HOTEL 16 AVENUE,Deluxe Triple Room,No prepayment needed,,"2 beds (1 single, 1 large double)","₹ 24,000",8.2,58,1.7 km from centre,Kolkata,2025-07-01,2025-07-07,Kolkata,https://www.booking.com/hotel/in/16-avenue-kolkata.en-gb.html?label=in-calcutta-vvLzfPkAAQzI7P35JNnmXgS528846144629%3Apl%3Ata%3Ap1270%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-139994056%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2092511&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=8&hapos=135&sr_order=popularity&srpvid=f08138db601b0a48&srepoch=1749715673&all_sr_blocks=1141276003_387964380_3_0_0&highlighted_blocks=1141276003_387964380_3_0_0&matching_block_id=1141276003_387964380_3_0_0&sr_pri_blocks=1141276003_387964380_3_0_0__2400000&from=searchresults
"Lemon Tree Premier, New Town, Kolkata",Deluxe King Room,Free cancellation,,1 extra-large double bed,"₹ 50,472",7.7,146,9.6 km from centre,"New Town, Kolkata",2025-07-01,2025-07-07,Kolkata,https://www.booking.com/hotel/in/lemon-tree-premier-new-town-kolkata.en-gb.html?label=in-calcutta-vvLzfPkAAQzI7P35JNnmXgS528846144629%3Apl%3Ata%3Ap1270%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-139994056%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2092511&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=9&hapos=136&sr_order=popularity&srpvid=f08138db601b0a48&srepoch=1749715673&all_sr_blocks=558945201_371592603_2_42_0&highlighted_blocks=558945201_371592603_2_42_0&matching_block_id=558945201_371592603_2_42_0&sr_pri_blocks=558945201_371592603_2_42_0__5047200&from=searchresults
Super Collection O VIP Road Formerly Hotel Heritage,Classic Triple Room,Free cancellation,No prepayment needed,1 large double bed,"₹ 8,591",6.3,62,8.6 km from centre,Kolkata,2025-07-01,2025-07-07,Kolkata,https://www.booking.com/hotel/in/heritage-kolkata.en-gb.html?label=in-calcutta-vvLzfPkAAQzI7P35JNnmXgS528846144629%3Apl%3Ata%3Ap1270%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-139994056%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2092511&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=10&hapos=137&sr_order=popularity&srpvid=f08138db601b0a48&srepoch=1749715673&all_sr_blocks=87431109_247400183_2_0_0&highlighted_blocks=87431109_247400183_2_0_0&matching_block_id=87431109_247400183_2_0_0&sr_pri_blocks=87431109_247400183_2_0_0__859101&from=searchresults
FabExpress Amar Raj Villa - Nr Eco Park,Deluxe Room,Free cancellation,,1 double bed,"₹ 8,815",7.8,68,11.4 km from centre,"New Town, Kolkata",2025-07-01,2025-07-07,Kolkata,https://www.booking.com/hotel/in/fabexpress-amar-raj-villa.en-gb.html?label=in-calcutta-vvLzfPkAAQzI7P35JNnmXgS528846144629%3Apl%3Ata%3Ap1270%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-139994056%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2092511&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=11&hapos=138&sr_order=popularity&srpvid=f08138db601b0a48&srepoch=1749715673&all_sr_blocks=852966301_410205122_2_2_0_879846&highlighted_blocks=852966301_410205122_2_2_0_879846&matching_block_id=852966301_410205122_2_2_0_879846&sr_pri_blocks=852966301_410205122_2_2_0_879846_881478&from=searchresults
Hotel O Gulshan Inn,Classic Triple Room,Free cancellation,No prepayment needed,1 large double bed,"₹ 10,940",-1,-1,2.4 km from centre,Kolkata,2025-07-01,2025-07-07,Kolkata,https://www.booking.com/hotel/in/o-gulshan-inn.en-gb.html?label=in-calcutta-vvLzfPkAAQzI7P35JNnmXgS528846144629%3Apl%3Ata%3Ap1270%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-139994056%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2092511&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=12&hapos=139&sr_order=popularity&srpvid=f08138db601b0a48&srepoch=1749715673&all_sr_blocks=1414929402_413205913_2_2_0&highlighted_blocks=1414929402_413205913_2_2_0&matching_block_id=1414929402_413205913_2_2_0&sr_pri_blocks=1414929402_413205913_2_2_0__1094017&from=searchresults
Treebo Premium Tahoora International,Standard Double Room,Free cancellation,No prepayment needed,1 large double bed,"₹ 19,781",6.8,204,2.7 km from centre,Kolkata,2025-07-01,2025-07-07,Kolkata,https://www.booking.com/hotel/in/treebo-tryst-tahoura-international.en-gb.html?label=in-calcutta-vvLzfPkAAQzI7P35JNnmXgS528846144629%3Apl%3Ata%3Ap1270%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-139994056%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2092511&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=13&hapos=140&sr_order=popularity&srpvid=f08138db601b0a48&srepoch=1749715673&all_sr_blocks=695515002_397215882_2_34_0_316785&highlighted_blocks=695515002_397215882_2_34_0_316785&matching_block_id=695515002_397215882_2_34_0_316785&sr_pri_blocks=695515002_397215882_2_34_0_316785_1978138&from=searchresults
Lytton Hotel,Deluxe Double Room,Free cancellation,,1 extra-large double bed,"₹ 30,618",6.5,150,2.1 km from centre,Kolkata,2025-07-01,2025-07-07,Kolkata,https://www.booking.com/hotel/in/lytton-kolkata.en-gb.html?label=in-calcutta-vvLzfPkAAQzI7P35JNnmXgS528846144629%3Apl%3Ata%3Ap1270%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-139994056%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2092511&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=14&hapos=141&sr_order=popularity&srpvid=f08138db601b0a48&srepoch=1749715673&all_sr_blocks=28072701_372778022_2_0_0&highlighted_blocks=28072701_372778022_2_0_0&matching_block_id=28072701_372778022_2_0_0&sr_pri_blocks=28072701_372778022_2_0_0__3061800&from=searchresults
FabHotel Sivalika Inn - Belur Math,Deluxe Room,Free cancellation,,1 double bed,"₹ 13,230",8.0,33,7.3 km from centre,Kolkata,2025-07-01,2025-07-07,Kolkata,https://www.booking.com/hotel/in/fabhotel-sivaliqa-palace.en-gb.html?label=in-calcutta-vvLzfPkAAQzI7P35JNnmXgS528846144629%3Apl%3Ata%3Ap1270%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-139994056%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2092511&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=15&hapos=142&sr_order=popularity&srpvid=f08138db601b0a48&srepoch=1749715673&all_sr_blocks=1278719501_410204492_2_2_0_880399&highlighted_blocks=1278719501_410204492_2_2_0_880399&matching_block_id=1278719501_410204492_2_2_0_880399&sr_pri_blocks=1278719501_410204492_2_2_0_880399_1322979&from=searchresults
FabHotel Eleanora - New Town,Deluxe Room,Free cancellation,,1 double bed,"₹ 10,098",8.4,345,9.7 km from centre,"New Town, Kolkata",2025-07-01,2025-07-07,Kolkata,https://www.booking.com/hotel/in/eleanora-guest-house.en-gb.html?label=in-calcutta-vvLzfPkAAQzI7P35JNnmXgS528846144629%3Apl%3Ata%3Ap1270%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-139994056%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2092511&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=16&hapos=143&sr_order=popularity&srpvid=f08138db601b0a48&srepoch=1749715673&all_sr_blocks=203743807_410205650_2_2_0_879586&highlighted_blocks=203743807_410205650_2_2_0_879586&matching_block_id=203743807_410205650_2_2_0_879586&sr_pri_blocks=203743807_410205650_2_2_0_879586_1009837&from=searchresults
Stylish 2BHK Service Apartment Near Golpark,Two-Bedroom Apartment,Free cancellation,,4 single beds,"₹ 27,292",-1,-1,5.1 km from centre,Kolkata,2025-07-01,2025-07-07,Kolkata,https://www.booking.com/hotel/in/stylish-2bhk-service-apartment-near-golpark.en-gb.html?label=in-calcutta-vvLzfPkAAQzI7P35JNnmXgS528846144629%3Apl%3Ata%3Ap1270%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-139994056%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2092511&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=17&hapos=144&sr_order=popularity&srpvid=f08138db601b0a48&srepoch=1749715673&all_sr_blocks=964287101_388901874_4_0_0&highlighted_blocks=964287101_388901874_4_0_0&matching_block_id=964287101_388901874_4_0_0&sr_pri_blocks=964287101_388901874_4_0_0__2729160&from=searchresults
