name,room_type,cancel_type,paymentType,bed_type,price,review,review_count,distance,address,checkin,checkout,city,url
"Treebo Skydale Premium Suites, 1500 Mtrs From Ooty Lake",Standard Room With Mountain View,Free cancellation,No prepayment needed,1 large double bed,"₹ 28,886",8.0,216,1.9 km from centre,Ooty,2025-07-01,2025-07-07,Ooty,https://www.booking.com/hotel/in/treebo-trend-skydale-premium-suites.en-gb.html?label=udagamandalam-QNvSsbKFBcfcVFU*asFKOgS392972668511%3Apl%3Ata%3Ap1115%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-184918236%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2113628&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=1&hapos=1&sr_order=popularity&srpvid=e51b4c2422ba00be&srepoch=1749812230&all_sr_blocks=1147957901_400592716_2_2_0_310340&highlighted_blocks=1147957901_400592716_2_2_0_310340&matching_block_id=1147957901_400592716_2_2_0_310340&sr_pri_blocks=1147957901_400592716_2_2_0_310340_2888623&from=searchresults
Treebo Skydale Inn & Suites With Mountain View,Standard Double Room,Free cancellation,No prepayment needed,1 large double bed,"₹ 20,349",7.1,48,1.8 km from centre,Ooty,2025-07-01,2025-07-07,Ooty,https://www.booking.com/hotel/in/treebo-trend-skydale-inn-amp-suites-with-mountain-view.en-gb.html?label=udagamandalam-QNvSsbKFBcfcVFU*asFKOgS392972668511%3Apl%3Ata%3Ap1115%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-184918236%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2113628&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=2&hapos=2&sr_order=popularity&srpvid=e51b4c2422ba00be&srepoch=1749812230&all_sr_blocks=1195233201_400593689_2_1_0_389716&highlighted_blocks=1195233201_400593689_2_1_0_389716&matching_block_id=1195233201_400593689_2_1_0_389716&sr_pri_blocks=1195233201_400593689_2_1_0_389716_2034937&from=searchresults
Super Collection O Charing Cross Ooty,Apartment,Free cancellation,No prepayment needed,Entire apartment • 1 bathroom1 double bed,"₹ 10,746",7.5,13,2 km from centre,Ooty,2025-07-01,2025-07-07,Ooty,https://www.booking.com/hotel/in/collection-o-nondimedu-formerly-thaneesh-residency.en-gb.html?label=udagamandalam-QNvSsbKFBcfcVFU*asFKOgS392972668511%3Apl%3Ata%3Ap1115%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-184918236%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2113628&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=3&hapos=3&sr_order=popularity&srpvid=e51b4c2422ba00be&srepoch=1749812230&all_sr_blocks=1349716601_408513330_2_0_0&highlighted_blocks=1349716601_408513330_2_0_0&matching_block_id=1349716601_408513330_2_0_0&sr_pri_blocks=1349716601_408513330_2_0_0__1074642&from=searchresults
Vista Suites Doddabetta Ooty By Bestinn Leisure,Deluxe Double Room,Free cancellation,,1 large double bed,"₹ 20,316",7.3,215,4 km from centre,Ooty,2025-07-01,2025-07-07,Ooty,https://www.booking.com/hotel/in/peak-view-resort-ooty.en-gb.html?label=udagamandalam-QNvSsbKFBcfcVFU*asFKOgS392972668511%3Apl%3Ata%3Ap1115%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-184918236%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2113628&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=4&hapos=4&sr_order=popularity&srpvid=e51b4c2422ba00be&srepoch=1749812230&all_sr_blocks=822414001_390886384_0_34_0&highlighted_blocks=822414001_390886384_0_34_0&matching_block_id=822414001_390886384_0_34_0&sr_pri_blocks=822414001_390886384_0_34_0__2031600&from=searchresults
EKO STAY - Woodside Ivy,Villa,Free cancellation,,"Entire villa • 3 bedrooms • 1 living room • 4 bathrooms • 1 kitchen • 1,000m²4 beds (1 sofa bed, 3 large doubles)","₹ 80,730",7.3,58,6.2 km from centre,Ooty,2025-07-01,2025-07-07,Ooty,https://www.booking.com/hotel/in/eko-stay-woodside-lvy-villa.en-gb.html?label=udagamandalam-QNvSsbKFBcfcVFU*asFKOgS392972668511%3Apl%3Ata%3Ap1115%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-184918236%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2113628&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=5&hapos=5&sr_order=popularity&srpvid=e51b4c2422ba00be&srepoch=1749812230&all_sr_blocks=758864001_332931937_10_0_0&highlighted_blocks=758864001_332931937_10_0_0&matching_block_id=758864001_332931937_10_0_0&sr_pri_blocks=758864001_332931937_10_0_0__8073000&from=searchresults
Itsy Hotels Kottaram Residency,Deluxe Double Room,Free cancellation,No prepayment needed,1 large double bed,"₹ 15,830",7.6,179,3 km from centre,Ooty,2025-07-01,2025-07-07,Ooty,https://www.booking.com/hotel/in/oyo-rooms-theetukkal-road.en-gb.html?label=udagamandalam-QNvSsbKFBcfcVFU*asFKOgS392972668511%3Apl%3Ata%3Ap1115%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-184918236%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2113628&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=6&hapos=6&sr_order=popularity&srpvid=e51b4c2422ba00be&srepoch=1749812230&all_sr_blocks=239648006_400592809_2_2_0_316686&highlighted_blocks=239648006_400592809_2_2_0_316686&matching_block_id=239648006_400592809_2_2_0_316686&sr_pri_blocks=239648006_400592809_2_2_0_316686_1583048&from=searchresults
"Lazo Silver Lake , Ooty",Superior Double Room,Free cancellation,No prepayment needed,1 large double bed,"₹ 15,000",7.7,119,350 m from centre,Ooty,2025-07-01,2025-07-07,Ooty,https://www.booking.com/hotel/in/lazo-silver-lake-ooty.en-gb.html?label=udagamandalam-QNvSsbKFBcfcVFU*asFKOgS392972668511%3Apl%3Ata%3Ap1115%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-184918236%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2113628&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=7&hapos=7&sr_order=popularity&srpvid=e51b4c2422ba00be&srepoch=1749812230&all_sr_blocks=1276922003_400593093_2_1_0&highlighted_blocks=1276922003_400593093_2_1_0&matching_block_id=1276922003_400593093_2_1_0&sr_pri_blocks=1276922003_400593093_2_1_0__1500000&from=searchresults
FabHotel Sholas Residency I - Nr Rose Garden,Deluxe Room,Free cancellation,,1 double bed,"₹ 13,926",5.8,379,1.7 km from centre,Ooty,2025-07-01,2025-07-07,Ooty,https://www.booking.com/hotel/in/sholas-residency.en-gb.html?label=udagamandalam-QNvSsbKFBcfcVFU*asFKOgS392972668511%3Apl%3Ata%3Ap1115%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-184918236%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2113628&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=8&hapos=8&sr_order=popularity&srpvid=e51b4c2422ba00be&srepoch=1749812230&all_sr_blocks=153305312_410205684_2_1_0_879723&highlighted_blocks=153305312_410205684_2_1_0_879723&matching_block_id=153305312_410205684_2_1_0_879723&sr_pri_blocks=153305312_410205684_2_1_0_879723_1392588&from=searchresults
Super Collection O Sun Set View Ooty Formerly Aathira Hill Stay,Classic Triple Room,Free cancellation,No prepayment needed,1 large double bed,"₹ 8,220",1.0,1,4.5 km from centre,Ooty,2025-07-01,2025-07-07,Ooty,https://www.booking.com/hotel/in/aathira-hill-stay.en-gb.html?label=udagamandalam-QNvSsbKFBcfcVFU*asFKOgS392972668511%3Apl%3Ata%3Ap1115%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-184918236%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2113628&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=9&hapos=9&sr_order=popularity&srpvid=e51b4c2422ba00be&srepoch=1749812230&all_sr_blocks=1407165401_412549911_2_0_0&highlighted_blocks=1407165401_412549911_2_0_0&matching_block_id=1407165401_412549911_2_0_0&sr_pri_blocks=1407165401_412549911_2_0_0__822042&from=searchresults
Collection O Udhagamandalam,Classic Triple Room,Free cancellation,No prepayment needed,1 large double bed,"₹ 7,770",2.0,4,0.8 km from centre,Ooty,2025-07-01,2025-07-07,Ooty,https://www.booking.com/hotel/in/collection-o-udhagamandalam.en-gb.html?label=udagamandalam-QNvSsbKFBcfcVFU*asFKOgS392972668511%3Apl%3Ata%3Ap1115%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-184918236%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2113628&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=10&hapos=10&sr_order=popularity&srpvid=e51b4c2422ba00be&srepoch=1749812230&all_sr_blocks=1354391501_407773409_2_0_0&highlighted_blocks=1354391501_407773409_2_0_0&matching_block_id=1354391501_407773409_2_0_0&sr_pri_blocks=1354391501_407773409_2_0_0__776966&from=searchresults
HRS Budget Rooms,Budget Double Room,Free cancellation,No prepayment needed,2 double beds,"₹ 5,400",6.0,46,2.3 km from centre,Ooty,2025-07-01,2025-07-07,Ooty,https://www.booking.com/hotel/in/hrs-budget-rooms.en-gb.html?label=udagamandalam-QNvSsbKFBcfcVFU*asFKOgS392972668511%3Apl%3Ata%3Ap1115%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-184918236%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2113628&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=11&hapos=11&sr_order=popularity&srpvid=e51b4c2422ba00be&srepoch=1749812230&all_sr_blocks=1319967101_404705511_4_0_0_757134&highlighted_blocks=1319967101_404705511_4_0_0_757134&matching_block_id=1319967101_404705511_4_0_0_757134&sr_pri_blocks=1319967101_404705511_4_0_0_757134_540000&from=searchresults
Rainbow Cottages,Deluxe Double Room,Free cancellation,No prepayment needed,"2 beds (1 single, 1 large double)","₹ 4,860",5.9,430,1.1 km from centre,Ooty,2025-07-01,2025-07-07,Ooty,https://www.booking.com/hotel/in/rainbow-cottages-ooty.en-gb.html?label=udagamandalam-QNvSsbKFBcfcVFU*asFKOgS392972668511%3Apl%3Ata%3Ap1115%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-184918236%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2113628&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=12&hapos=12&sr_order=popularity&srpvid=e51b4c2422ba00be&srepoch=1749812230&all_sr_blocks=143913401_272394144_2_2_0_792488&highlighted_blocks=143913401_272394144_2_2_0_792488&matching_block_id=143913401_272394144_2_2_0_792488&sr_pri_blocks=143913401_272394144_2_2_0_792488_486000&from=searchresults
City Palace Hotel,Standard Double Room,Free cancellation,No prepayment needed,1 large double bed,"₹ 9,516",6.2,125,300 m from centre,Ooty,2025-07-01,2025-07-07,Ooty,https://www.booking.com/hotel/in/city-palace-ooty5.en-gb.html?label=udagamandalam-QNvSsbKFBcfcVFU*asFKOgS392972668511%3Apl%3Ata%3Ap1115%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-184918236%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2113628&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=13&hapos=13&sr_order=popularity&srpvid=e51b4c2422ba00be&srepoch=1749812230&all_sr_blocks=1323589202_405058571_2_0_0&highlighted_blocks=1323589202_405058571_2_0_0&matching_block_id=1323589202_405058571_2_0_0&sr_pri_blocks=1323589202_405058571_2_0_0__951570&from=searchresults
Itsy Hotels Twin Falls,Standard Double Room,Free cancellation,No prepayment needed,1 large double bed,"₹ 9,526",7.0,233,2.8 km from centre,Ooty,2025-07-01,2025-07-07,Ooty,https://www.booking.com/hotel/in/oyo-13118-twin-falls.en-gb.html?label=udagamandalam-QNvSsbKFBcfcVFU*asFKOgS392972668511%3Apl%3Ata%3Ap1115%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-184918236%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2113628&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=14&hapos=14&sr_order=popularity&srpvid=e51b4c2422ba00be&srepoch=1749812230&all_sr_blocks=334890403_400593577_2_2_0_317708&highlighted_blocks=334890403_400593577_2_2_0_317708&matching_block_id=334890403_400593577_2_2_0_317708&sr_pri_blocks=334890403_400593577_2_2_0_317708_952646&from=searchresults
"KSTDC Hotel Mayura Sudarshan ,Ooty",Double Room,Free cancellation,,1 large double bed,"₹ 11,554",8.1,459,1.3 km from centre,Ooty,2025-07-01,2025-07-07,Ooty,https://www.booking.com/hotel/in/mayura-sudarshan-ooty.en-gb.html?label=udagamandalam-QNvSsbKFBcfcVFU*asFKOgS392972668511%3Apl%3Ata%3Ap1115%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-184918236%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2113628&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=15&hapos=15&sr_order=popularity&srpvid=e51b4c2422ba00be&srepoch=1749812230&all_sr_blocks=200817105_379933804_2_0_0_683807&highlighted_blocks=200817105_379933804_2_0_0_683807&matching_block_id=200817105_379933804_2_0_0_683807&sr_pri_blocks=200817105_379933804_2_0_0_683807_1155400&from=searchresults
Treebo Windsor Heights,Deluxe Double Room,Free cancellation,No prepayment needed,1 large double bed,"₹ 17,576",7.3,235,2.3 km from centre,Ooty,2025-07-01,2025-07-07,Ooty,https://www.booking.com/hotel/in/treebo-trend-windsor-heights.en-gb.html?label=udagamandalam-QNvSsbKFBcfcVFU*asFKOgS392972668511%3Apl%3Ata%3Ap1115%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-184918236%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2113628&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=16&hapos=16&sr_order=popularity&srpvid=e51b4c2422ba00be&srepoch=1749812230&all_sr_blocks=1053394406_400592739_2_2_0_320178&highlighted_blocks=1053394406_400592739_2_2_0_320178&matching_block_id=1053394406_400592739_2_2_0_320178&sr_pri_blocks=1053394406_400592739_2_2_0_320178_1757639&from=searchresults
Hotel Pleasant Days & Balan Groups,Deluxe Double or Twin Room,Free cancellation,No prepayment needed,"2 beds (1 single, 1 double)","₹ 5,994",6.4,8,1.3 km from centre,Ooty,2025-07-01,2025-07-07,Ooty,https://www.booking.com/hotel/in/pleasant-days-amp-balan-groups.en-gb.html?label=udagamandalam-QNvSsbKFBcfcVFU*asFKOgS392972668511%3Apl%3Ata%3Ap1115%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-184918236%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2113628&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=17&hapos=17&sr_order=popularity&srpvid=e51b4c2422ba00be&srepoch=1749812230&all_sr_blocks=1365900004_408880807_3_2_0&highlighted_blocks=1365900004_408880807_3_2_0&matching_block_id=1365900004_408880807_3_2_0&sr_pri_blocks=1365900004_408880807_3_2_0__599400&from=searchresults
Stay awhile,One-Bedroom Villa,Free cancellation,No prepayment needed,"Entire villa • 1 bedroom • 1 living room • 1 bathroom • 74m²2 beds (1 extra-large double, 1 sofa bed)","₹ 9,000",6.9,9,0.9 km from centre,Ooty,2025-07-01,2025-07-07,Ooty,https://www.booking.com/hotel/in/stay-awhile-ooty5.en-gb.html?label=udagamandalam-QNvSsbKFBcfcVFU*asFKOgS392972668511%3Apl%3Ata%3Ap1115%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-184918236%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2113628&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=18&hapos=18&sr_order=popularity&srpvid=e51b4c2422ba00be&srepoch=1749812230&all_sr_blocks=1112548401_384193989_3_2_0&highlighted_blocks=1112548401_384193989_3_2_0&matching_block_id=1112548401_384193989_3_2_0&sr_pri_blocks=1112548401_384193989_3_2_0__900000&from=searchresults
"Treebo Light House, 900 Mtrs From Botanical Garden", Standard Double Room,Free cancellation,No prepayment needed,1 large double bed,"₹ 16,525",6.4,187,2.7 km from centre,Ooty,2025-07-01,2025-07-07,Ooty,https://www.booking.com/hotel/in/lighthouse.en-gb.html?label=udagamandalam-QNvSsbKFBcfcVFU*asFKOgS392972668511%3Apl%3Ata%3Ap1115%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-184918236%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2113628&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=19&hapos=19&sr_order=popularity&srpvid=e51b4c2422ba00be&srepoch=1749812230&all_sr_blocks=174766502_392321315_2_1_0_314820&highlighted_blocks=174766502_392321315_2_1_0_314820&matching_block_id=174766502_392321315_2_1_0_314820&sr_pri_blocks=174766502_392321315_2_1_0_314820_1652481&from=searchresults
Hotel Landmark,Deluxe Double Room,Free cancellation,,"2 beds (1 sofa bed, 1 large double)","₹ 9,000",3.7,56,0.5 km from centre,Ooty,2025-07-01,2025-07-07,Ooty,https://www.booking.com/hotel/in/landmark-ooty.en-gb.html?label=udagamandalam-QNvSsbKFBcfcVFU*asFKOgS392972668511%3Apl%3Ata%3Ap1115%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-184918236%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2113628&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=20&hapos=20&sr_order=popularity&srpvid=e51b4c2422ba00be&srepoch=1749812230&all_sr_blocks=209325601_374659318_2_0_0&highlighted_blocks=209325601_374659318_2_0_0&matching_block_id=209325601_374659318_2_0_0&sr_pri_blocks=209325601_374659318_2_0_0__900000&from=searchresults
SV RESIDENCY,Double Room,Free cancellation,,1 extra-large double bed,"₹ 7,200",4.7,10,0.9 km from centre,Ooty,2025-07-01,2025-07-07,Ooty,https://www.booking.com/hotel/in/sv-residency-ooty2.en-gb.html?label=udagamandalam-QNvSsbKFBcfcVFU*asFKOgS392972668511%3Apl%3Ata%3Ap1115%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-184918236%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2113628&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=21&hapos=21&sr_order=popularity&srpvid=e51b4c2422ba00be&srepoch=1749812230&all_sr_blocks=1192579001_396831543_2_34_0&highlighted_blocks=1192579001_396831543_2_34_0&matching_block_id=1192579001_396831543_2_34_0&sr_pri_blocks=1192579001_396831543_2_34_0__720000&from=searchresults
Long Wood Hills Cottage,Deluxe Double Room (2 Adults + 1 Child),Free cancellation,No prepayment needed,1 double bed,"₹ 9,000",6.6,30,0.9 km from centre,Ooty,2025-07-01,2025-07-07,Ooty,https://www.booking.com/hotel/in/long-wood-cottage-ooty.en-gb.html?label=udagamandalam-QNvSsbKFBcfcVFU*asFKOgS392972668511%3Apl%3Ata%3Ap1115%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-184918236%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2113628&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=22&hapos=22&sr_order=popularity&srpvid=e51b4c2422ba00be&srepoch=1749812230&all_sr_blocks=407971001_355372457_2_2_0&highlighted_blocks=407971001_355372457_2_2_0&matching_block_id=407971001_355372457_2_2_0&sr_pri_blocks=407971001_355372457_2_2_0__900000&from=searchresults
Accord Highland Hotel Ooty,Superior Room,Free cancellation,,1 single bed,"₹ 27,000",7.8,141,4.3 km from centre,Ooty,2025-07-01,2025-07-07,Ooty,https://www.booking.com/hotel/in/highland-ooty.en-gb.html?label=udagamandalam-QNvSsbKFBcfcVFU*asFKOgS392972668511%3Apl%3Ata%3Ap1115%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-184918236%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2113628&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=23&hapos=23&sr_order=popularity&srpvid=e51b4c2422ba00be&srepoch=1749812230&all_sr_blocks=39587803_406830465_2_41_0&highlighted_blocks=39587803_406830465_2_41_0&matching_block_id=39587803_406830465_2_41_0&sr_pri_blocks=39587803_406830465_2_41_0__2700000&from=searchresults
Down House 19 Ooty - TEYT HOLIDAYS,One-Bedroom Villa,Free cancellation,No prepayment needed,"Entire villa • 1 bedroom • 1 living room • 1 bathroom • 51m²5 beds (4 sofa beds, 1 large double)","₹ 14,172",8.3,36,0.9 km from centre,Ooty,2025-07-01,2025-07-07,Ooty,https://www.booking.com/hotel/in/little-house-ooty-teyt-holidays.en-gb.html?label=udagamandalam-QNvSsbKFBcfcVFU*asFKOgS392972668511%3Apl%3Ata%3Ap1115%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-184918236%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2113628&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=24&hapos=24&sr_order=popularity&srpvid=e51b4c2422ba00be&srepoch=1749812230&all_sr_blocks=840819703_350779192_2_2_0&highlighted_blocks=840819703_350779192_2_2_0&matching_block_id=840819703_350779192_2_2_0&sr_pri_blocks=840819703_350779192_2_2_0__1417248&from=searchresults
