url,review_score,facility,checkIn_time,checkOut_time
https://www.booking.com/hotel/in/the-orchard-greens-resort-and-spa.en-gb.html?label=manali-*dOCXSLs7S8rLe_i*dquYwS392972668748%3Apl%3Ata%3Ap1200%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100481%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2103603&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=11&hapos=11&sr_order=popularity&srpvid=e51b4de81b540012&srepoch=1749727162&all_sr_blocks=366283802_388732406_2_34_0&highlighted_blocks=366283802_388732406_2_34_0&matching_block_id=366283802_388732406_2_34_0&sr_pri_blocks=366283802_388732406_2_34_0__1903580&from=searchresults,"{""Staff"": ""7.9"", ""Facilities"": ""7.5"", ""Cleanliness"": ""8.1"", ""Comfort"": ""8.0"", ""Value_for_money"": ""7.5"", ""Location"": ""8.4"", ""Free_WiFi"": ""5.0""}","[""Outdoor swimming pool"", ""Free WiFi"", ""Free parking"", ""Room service"", ""Restaurant"", ""Non-smoking rooms"", ""Fitness centre"", ""Family rooms"", ""Tea/coffee maker in all rooms"", ""Breakfast""]",11:00,
https://www.booking.com/hotel/in/tripli-hotels-stone-house-cottage.en-gb.html?label=manali-*dOCXSLs7S8rLe_i*dquYwS392972668748%3Apl%3Ata%3Ap1200%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100481%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2103603&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=12&hapos=12&sr_order=popularity&srpvid=e51b4de81b540012&srepoch=1749727162&all_sr_blocks=902904204_390084977_3_0_0&highlighted_blocks=902904204_390084977_3_0_0&matching_block_id=902904204_390084977_3_0_0&sr_pri_blocks=902904204_390084977_3_0_0__2056800&from=searchresults,"{""Staff"": ""9.0"", ""Facilities"": ""8.6"", ""Cleanliness"": ""9.0"", ""Comfort"": ""9.1"", ""Value_for_money"": ""8.9"", ""Location"": ""8.5"", ""Free_WiFi"": ""8.5""}","[""Free WiFi"", ""Free parking"", ""Room service"", ""Restaurant"", ""Non-smoking rooms"", ""Family rooms"", ""Heating"", ""Breakfast"", ""Cot available on request""]",23:30,11:00
https://www.booking.com/hotel/in/avni-villa.en-gb.html?label=manali-*dOCXSLs7S8rLe_i*dquYwS392972668748%3Apl%3Ata%3Ap1200%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100481%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2103603&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=13&hapos=13&sr_order=popularity&srpvid=e51b4de81b540012&srepoch=1749727162&all_sr_blocks=1387147506_410724184_3_2_0&highlighted_blocks=1387147506_410724184_3_2_0&matching_block_id=1387147506_410724184_3_2_0&sr_pri_blocks=1387147506_410724184_3_2_0__1860000&from=searchresults,"{""Location"": ""10"", ""Cleanliness"": ""9.8"", ""Value_for_money"": ""10""}","[""Family rooms"", ""Free parking"", ""Restaurant"", ""Room service""]",,
https://www.booking.com/hotel/in/winter-snow.en-gb.html?label=manali-*dOCXSLs7S8rLe_i*dquYwS392972668748%3Apl%3Ata%3Ap1200%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100481%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2103603&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=14&hapos=14&sr_order=popularity&srpvid=e51b4de81b540012&srepoch=1749727162&all_sr_blocks=1105660107_407623657_3_0_0&highlighted_blocks=1105660107_407623657_3_0_0&matching_block_id=1105660107_407623657_3_0_0&sr_pri_blocks=1105660107_407623657_3_0_0__611640&from=searchresults,"{""Location"": ""8.5"", ""Cleanliness"": ""8.6"", ""Value_for_money"": ""8.5""}",[],,
https://www.booking.com/hotel/in/glabarus-manali.en-gb.html?label=manali-*dOCXSLs7S8rLe_i*dquYwS392972668748%3Apl%3Ata%3Ap1200%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100481%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2103603&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=15&hapos=15&sr_order=popularity&srpvid=e51b4de81b540012&srepoch=1749727162&all_sr_blocks=990983801_372036415_3_42_0&highlighted_blocks=990983801_372036415_3_42_0&matching_block_id=990983801_372036415_3_42_0&sr_pri_blocks=990983801_372036415_3_42_0__945000&from=searchresults,{},[],,
https://www.booking.com/hotel/in/homeland-cottage.en-gb.html?label=manali-*dOCXSLs7S8rLe_i*dquYwS392972668748%3Apl%3Ata%3Ap1200%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100481%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2103603&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=16&hapos=16&sr_order=popularity&srpvid=e51b4de81b540012&srepoch=1749727162&all_sr_blocks=1167750203_389353901_3_0_0&highlighted_blocks=1167750203_389353901_3_0_0&matching_block_id=1167750203_389353901_3_0_0&sr_pri_blocks=1167750203_389353901_3_0_0__675000&from=searchresults,{},"[""Family rooms"", ""Free WiFi"", ""Free parking"", ""Room service""]",,
https://www.booking.com/hotel/in/hostel-new-land-zing-bus-stand.en-gb.html?label=manali-*dOCXSLs7S8rLe_i*dquYwS392972668748%3Apl%3Ata%3Ap1200%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100481%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2103603&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=17&hapos=17&sr_order=popularity&srpvid=e51b4de81b540012&srepoch=1749727162&all_sr_blocks=1342840202_411341358_4_41_0&highlighted_blocks=1342840202_411341358_4_41_0&matching_block_id=1342840202_411341358_4_41_0&sr_pri_blocks=1342840202_411341358_4_41_0__1074060&from=searchresults,"{""Staff"": ""7.8"", ""Facilities"": ""7.8"", ""Cleanliness"": ""7.8"", ""Comfort"": ""8.2"", ""Value_for_money"": ""8.4"", ""Location"": ""9.0""}","[""Room service"", ""Restaurant"", ""Breakfast""]",11:00,
https://www.booking.com/hotel/in/verma-lodge-amp-cafe.en-gb.html?label=manali-*dOCXSLs7S8rLe_i*dquYwS392972668748%3Apl%3Ata%3Ap1200%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100481%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2103603&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=18&hapos=18&sr_order=popularity&srpvid=e51b4de81b540012&srepoch=1749727162&all_sr_blocks=1369940201_410144952_3_0_0&highlighted_blocks=1369940201_410144952_3_0_0&matching_block_id=1369940201_410144952_3_0_0&sr_pri_blocks=1369940201_410144952_3_0_0__1649340&from=searchresults,"{""Location"": ""9.4"", ""Cleanliness"": ""8.5"", ""Value_for_money"": ""8.9""}",[],,
https://www.booking.com/hotel/in/the-royal-grand-manali-manali.en-gb.html?label=manali-*dOCXSLs7S8rLe_i*dquYwS392972668748%3Apl%3Ata%3Ap1200%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100481%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2103603&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=19&hapos=19&sr_order=popularity&srpvid=e51b4de81b540012&srepoch=1749727162&all_sr_blocks=1329311201_405489189_3_17_0&highlighted_blocks=1329311201_405489189_3_17_0&matching_block_id=1329311201_405489189_3_17_0&sr_pri_blocks=1329311201_405489189_3_17_0__10798200&from=searchresults,{},"[""Free parking"", ""Breakfast""]",,
https://www.booking.com/hotel/in/the-orchard-greens.en-gb.html?label=manali-*dOCXSLs7S8rLe_i*dquYwS392972668748%3Apl%3Ata%3Ap1200%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100481%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2103603&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=20&hapos=20&sr_order=popularity&srpvid=e51b4de81b540012&srepoch=1749727162&all_sr_blocks=153426801_342181407_0_34_0&highlighted_blocks=153426801_342181407_0_34_0&matching_block_id=153426801_342181407_0_34_0&sr_pri_blocks=153426801_342181407_0_34_0__1588580&from=searchresults,"{""Staff"": ""8.8"", ""Facilities"": ""8.1"", ""Cleanliness"": ""8.3"", ""Comfort"": ""8.5"", ""Value_for_money"": ""8.2"", ""Location"": ""8.3"", ""Free_WiFi"": ""6.3""}","[""Free WiFi"", ""Free parking"", ""Room service"", ""Restaurant"", ""Family rooms"", ""BBQ facilities"", ""Tea/coffee maker in all rooms"", ""Breakfast""]",11:00,
https://www.booking.com/hotel/in/kundan-and-restaurant.en-gb.html?label=manali-*dOCXSLs7S8rLe_i*dquYwS392972668748%3Apl%3Ata%3Ap1200%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100481%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2103603&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=21&hapos=21&sr_order=popularity&srpvid=e51b4de81b540012&srepoch=1749727162&all_sr_blocks=1387660601_410772590_2_2_0&highlighted_blocks=1387660601_410772590_2_2_0&matching_block_id=1387660601_410772590_2_2_0&sr_pri_blocks=1387660601_410772590_2_2_0__960000&from=searchresults,"{""Cleanliness"": ""10"", ""Value_for_money"": ""10"", ""Facilities"": ""10""}","[""Family rooms"", ""Free WiFi"", ""Free parking"", ""Restaurant""]",,
https://www.booking.com/hotel/in/himalayan-adventure-cottages-manali-manali.en-gb.html?label=manali-*dOCXSLs7S8rLe_i*dquYwS392972668748%3Apl%3Ata%3Ap1200%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100481%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2103603&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=22&hapos=22&sr_order=popularity&srpvid=e51b4de81b540012&srepoch=1749727162&all_sr_blocks=837751401_412454281_4_42_0_725952&highlighted_blocks=837751401_412454281_4_42_0_725952&matching_block_id=837751401_412454281_4_42_0_725952&sr_pri_blocks=837751401_412454281_4_42_0_725952_449550&from=searchresults,"{""Staff"": ""9.4"", ""Facilities"": ""9.0"", ""Cleanliness"": ""9.1"", ""Comfort"": ""9.2"", ""Value_for_money"": ""9.3"", ""Location"": ""9.0"", ""Free_WiFi"": ""10""}","[""Free WiFi"", ""Free parking"", ""Room service"", ""Restaurant"", ""Family rooms"", ""Airport shuttle"", ""BBQ facilities"", ""Heating"", ""Breakfast"", ""Cot available on request""]",11:00,
https://www.booking.com/hotel/in/nadi-hill-view-near-mall-road.en-gb.html?label=manali-*dOCXSLs7S8rLe_i*dquYwS392972668748%3Apl%3Ata%3Ap1200%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100481%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2103603&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=23&hapos=23&sr_order=popularity&srpvid=e51b4de81b540012&srepoch=1749727162&all_sr_blocks=1174037901_411279655_3_2_0&highlighted_blocks=1174037901_411279655_3_2_0&matching_block_id=1174037901_411279655_3_2_0&sr_pri_blocks=1174037901_411279655_3_2_0__982050&from=searchresults,"{""Location"": ""8.3"", ""Cleanliness"": ""8.2"", ""Value_for_money"": ""8.5""}",[],,
