name,room_type,cancel_type,paymentType,bed_type,price,review,review_count,distance,address,checkin,checkout,city,url
Munnar heritage bungalow,One-Bedroom House,,,"Entire holiday home • 1 bedroom • 1 living room • 4 bathrooms6 beds (2 singles, 3 doubles, 1 sofa bed)","₹ 35,640",-1,-1,0.8 km from centre,Munnar,2025-07-01,2025-07-07,Munnar,https://www.booking.com/hotel/in/munnar-heritage-bungalow.en-gb.html?label=munnar-fEyoWE*r4vqPyXcmF1STAAS392710364838%3Apl%3Ata%3Ap1180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-548904691%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2105113&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=2&hapos=126&sr_order=popularity&srpvid=c9c250c2a0d50517&srepoch=1749814313&all_sr_blocks=1241946901_396106062_4_0_0&highlighted_blocks=1241946901_396106062_4_0_0&matching_block_id=1241946901_396106062_4_0_0&sr_pri_blocks=1241946901_396106062_4_0_0__3564000&from=searchresults
"Tea Valley Resort, Munnar",Executive Cottage,,,1 double bed,"₹ 23,873",7.4,55,3.9 km from centre,Munnar,2025-07-01,2025-07-07,Munnar,https://www.booking.com/hotel/in/tea-valley-resort.en-gb.html?label=munnar-fEyoWE*r4vqPyXcmF1STAAS392710364838%3Apl%3Ata%3Ap1180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-548904691%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2105113&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=3&hapos=127&sr_order=popularity&srpvid=c9c250c2a0d50517&srepoch=1749814313&all_sr_blocks=39124401_415147298_3_42_0&highlighted_blocks=39124401_415147298_3_42_0&matching_block_id=39124401_415147298_3_42_0&sr_pri_blocks=39124401_415147298_3_42_0__2387322&from=searchresults
Japanese Estate Bunglow,Family Bungalow,Free cancellation,No prepayment needed,"Entire bungalow • 3 bedrooms • 3 living rooms • 3 bathrooms5 beds (1 double, 1 extra-large double, 2 sofa beds, 1 large double)","₹ 78,000",7.0,2,8.2 km from centre,Munnar,2025-07-01,2025-07-07,Munnar,https://www.booking.com/hotel/in/japanese-estate-bunglow.en-gb.html?label=munnar-fEyoWE*r4vqPyXcmF1STAAS392710364838%3Apl%3Ata%3Ap1180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-548904691%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2105113&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=4&hapos=128&sr_order=popularity&srpvid=c9c250c2a0d50517&srepoch=1749814313&all_sr_blocks=1316736402_404422853_8_0_0&highlighted_blocks=1316736402_404422853_8_0_0&matching_block_id=1316736402_404422853_8_0_0&sr_pri_blocks=1316736402_404422853_8_0_0__7800000&from=searchresults
Poopada,Deluxe Double Room,,,2 single beds,"₹ 12,960",5.9,33,1 km from centre,Munnar,2025-07-01,2025-07-07,Munnar,https://www.booking.com/hotel/in/poopada.en-gb.html?label=munnar-fEyoWE*r4vqPyXcmF1STAAS392710364838%3Apl%3Ata%3Ap1180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-548904691%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2105113&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=5&hapos=129&sr_order=popularity&srpvid=c9c250c2a0d50517&srepoch=1749814313&all_sr_blocks=107084201_102096097_2_42_0&highlighted_blocks=107084201_102096097_2_42_0&matching_block_id=107084201_102096097_2_42_0&sr_pri_blocks=107084201_102096097_2_42_0__1296000&from=searchresults
"The Wild Trails Clarks Exotica , Munnar",Junior Suite with Pool View,Free cancellation,No prepayment needed,"Private suite • 1 bedroom • 1 living room • 1 bathroom • 39 m²2 beds (1 extra-large double, 1 sofa bed)","₹ 53,083",9.5,71,11.5 km from centre,Munnar,2025-07-01,2025-07-07,Munnar,https://www.booking.com/hotel/in/the-wild-trails-munnar-resort.en-gb.html?label=munnar-fEyoWE*r4vqPyXcmF1STAAS392710364838%3Apl%3Ata%3Ap1180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-548904691%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2105113&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=6&hapos=130&sr_order=popularity&srpvid=c9c250c2a0d50517&srepoch=1749814313&all_sr_blocks=693908106_404419074_2_41_0&highlighted_blocks=693908106_404419074_2_41_0&matching_block_id=693908106_404419074_2_41_0&sr_pri_blocks=693908106_404419074_2_41_0__5308270&from=searchresults
Paradise Valley by VEO - Part of StayVista,Villa,Free cancellation,,Entire villa • 4 bedrooms • 4 bathrooms • 1 kitchen • 279 m²4 large double beds,"₹ 135,826",8.2,25,3.7 km from centre,Munnar,2025-07-01,2025-07-07,Munnar,https://www.booking.com/hotel/in/stayvista-at-paradise-valley.en-gb.html?label=munnar-fEyoWE*r4vqPyXcmF1STAAS392710364838%3Apl%3Ata%3Ap1180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-548904691%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2105113&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=7&hapos=131&sr_order=popularity&srpvid=c9c250c2a0d50517&srepoch=1749814313&all_sr_blocks=934644201_365692163_8_1_0_310348&highlighted_blocks=934644201_365692163_8_1_0_310348&matching_block_id=934644201_365692163_8_1_0_310348&sr_pri_blocks=934644201_365692163_8_1_0_310348_13582575&from=searchresults
Triloka by The Offbeat Crew,Family Room with Mountain View,Free cancellation,No prepayment needed,1 large double bed,"₹ 24,000",8.3,7,14.3 km from centre,Munnar,2025-07-01,2025-07-07,Munnar,https://www.booking.com/hotel/in/triloka.en-gb.html?label=munnar-fEyoWE*r4vqPyXcmF1STAAS392710364838%3Apl%3Ata%3Ap1180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-548904691%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2105113&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=8&hapos=132&sr_order=popularity&srpvid=c9c250c2a0d50517&srepoch=1749814313&all_sr_blocks=1151401401_391407732_3_32_0_388895&highlighted_blocks=1151401401_391407732_3_32_0_388895&matching_block_id=1151401401_391407732_3_32_0_388895&sr_pri_blocks=1151401401_391407732_3_32_0_388895_2400000&from=searchresults
Arabian Nights Munnar,Villa,Free cancellation,,Entire villa • 4 bedrooms • 3 bathrooms • 1 kitchen • 116 m²4 large double beds,"₹ 126,000",9.9,20,9.7 km from centre,Munnar,2025-07-01,2025-07-07,Munnar,https://www.booking.com/hotel/in/arabian-nights-munnar.en-gb.html?label=munnar-fEyoWE*r4vqPyXcmF1STAAS392710364838%3Apl%3Ata%3Ap1180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-548904691%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2105113&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=9&hapos=133&sr_order=popularity&srpvid=c9c250c2a0d50517&srepoch=1749814313&all_sr_blocks=252633321_401128173_8_42_0&highlighted_blocks=252633321_401128173_8_42_0&matching_block_id=252633321_401128173_8_42_0&sr_pri_blocks=252633321_401128173_8_42_0__12600000&from=searchresults
Cinnamon stay,Deluxe Double Room,,,1 double bed,"₹ 12,956",-1,-1,10.1 km from centre,Munnar,2025-07-01,2025-07-07,Munnar,https://www.booking.com/hotel/in/cinnamon-stay.en-gb.html?label=munnar-fEyoWE*r4vqPyXcmF1STAAS392710364838%3Apl%3Ata%3Ap1180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-548904691%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2105113&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=10&hapos=134&sr_order=popularity&srpvid=c9c250c2a0d50517&srepoch=1749814313&all_sr_blocks=1326267301_405240116_2_1_0&highlighted_blocks=1326267301_405240116_2_1_0&matching_block_id=1326267301_405240116_2_1_0&sr_pri_blocks=1326267301_405240116_2_1_0__1295568&from=searchresults
ERA Resort By Stride,Double Room with Garden View,Free cancellation,No prepayment needed,"3 beds (2 singles, 1 extra-large double)","₹ 73,800",6.0,2,11.3 km from centre,Munnar,2025-07-01,2025-07-07,Munnar,https://www.booking.com/hotel/in/era-resort-by-stride.en-gb.html?label=munnar-fEyoWE*r4vqPyXcmF1STAAS392710364838%3Apl%3Ata%3Ap1180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-548904691%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2105113&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=11&hapos=135&sr_order=popularity&srpvid=c9c250c2a0d50517&srepoch=1749814313&all_sr_blocks=1320478501_404755885_3_41_0&highlighted_blocks=1320478501_404755885_3_41_0&matching_block_id=1320478501_404755885_3_41_0&sr_pri_blocks=1320478501_404755885_3_41_0__7380000&from=searchresults
