name,room_type,cancel_type,paymentType,bed_type,price,review,review_count,distance,address,checkin,checkout,city,url
Anastasia by Innfinity Group,One-Bedroom Villa,Free cancellation,No prepayment needed,"Entire villa • 1 bedroom • 1 living room • 1 bathroom • 25 m²2 beds (1 double, 1 sofa bed)","₹ 32,472",9.5,8,3.4 km from centre,Shimla,2025-07-01,2025-07-07,Shimla,https://www.booking.com/hotel/in/anastasia-by-innfinity-group.en-gb.html?label=simla-OrcOJ63hB4vu2WWSYE6MrQS650545857084%3Apl%3Ata%3Ap195%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-1698310051%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2111367&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=4&hapos=71&sr_order=popularity&srpvid=26dd0f6a22ce0632&srepoch=1749780736&all_sr_blocks=1330558902_405600336_3_0_0&highlighted_blocks=1330558902_405600336_3_0_0&matching_block_id=1330558902_405600336_3_0_0&sr_pri_blocks=1330558902_405600336_3_0_0__3247200&from=searchresults
The Jungle View from Balcony in Resort Mashobra - A Relax Retreat away from city,Double Room with Balcony,Free cancellation,No prepayment needed,1 extra-large double bed,"₹ 38,303",-1,-1,8.3 km from centre,Shimla,2025-07-01,2025-07-07,Shimla,https://www.booking.com/hotel/in/mashobra-resort-shimla.en-gb.html?label=simla-OrcOJ63hB4vu2WWSYE6MrQS650545857084%3Apl%3Ata%3Ap195%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-1698310051%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2111367&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=5&hapos=72&sr_order=popularity&srpvid=26dd0f6a22ce0632&srepoch=1749780736&all_sr_blocks=1367205301_408970458_3_42_0&highlighted_blocks=1367205301_408970458_3_42_0&matching_block_id=1367205301_408970458_3_42_0&sr_pri_blocks=1367205301_408970458_3_42_0__3830263&from=searchresults
Yashvi Paradise,Double Room with Balcony,Free cancellation,No prepayment needed,1 double bed,"₹ 12,600",-1,-1,6.6 km from centre,Shimla,2025-07-01,2025-07-07,Shimla,https://www.booking.com/hotel/in/yashvi-paradise-shimla.en-gb.html?label=simla-OrcOJ63hB4vu2WWSYE6MrQS650545857084%3Apl%3Ata%3Ap195%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-1698310051%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2111367&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=6&hapos=73&sr_order=popularity&srpvid=26dd0f6a22ce0632&srepoch=1749780736&all_sr_blocks=1350493201_407388322_3_2_0&highlighted_blocks=1350493201_407388322_3_2_0&matching_block_id=1350493201_407388322_3_2_0&sr_pri_blocks=1350493201_407388322_3_2_0__1260000&from=searchresults
Hotel Ashoka B&B,Family Suite,,,2 extra-large double beds,"₹ 18,360",9.5,49,0.5 km from centre,Shimla,2025-07-01,2025-07-07,Shimla,https://www.booking.com/hotel/in/ashoka-b-amp-b-shimla.en-gb.html?label=simla-OrcOJ63hB4vu2WWSYE6MrQS650545857084%3Apl%3Ata%3Ap195%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-1698310051%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2111367&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=7&hapos=74&sr_order=popularity&srpvid=26dd0f6a22ce0632&srepoch=1749780736&all_sr_blocks=1325106201_405134229_2_2_0&highlighted_blocks=1325106201_405134229_2_2_0&matching_block_id=1325106201_405134229_2_2_0&sr_pri_blocks=1325106201_405134229_2_2_0__1836000&from=searchresults
Hotel Yog Maya Near Sankat Mochan Temple,Family Suite,Free cancellation,No prepayment needed,"Private suite • 1 bedroom • 1 living room • 1 bathroom3 beds (2 bunk beds, 1 large double)","₹ 23,994",5.5,7,4.1 km from centre,Shimla,2025-07-01,2025-07-07,Shimla,https://www.booking.com/hotel/in/naval-cottage-home-stay.en-gb.html?label=simla-OrcOJ63hB4vu2WWSYE6MrQS650545857084%3Apl%3Ata%3Ap195%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-1698310051%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2111367&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=8&hapos=75&sr_order=popularity&srpvid=26dd0f6a22ce0632&srepoch=1749780736&all_sr_blocks=1378192103_409941616_4_42_0&highlighted_blocks=1378192103_409941616_4_42_0&matching_block_id=1378192103_409941616_4_42_0&sr_pri_blocks=1378192103_409941616_4_42_0__2399400&from=searchresults
Mystic Hills Retreat,Double Room with Mountain View,,,1 extra-large double bed,"₹ 13,860",8.6,8,3.4 km from centre,Shimla,2025-07-01,2025-07-07,Shimla,https://www.booking.com/hotel/in/mystic-hills-retreat-shimla.en-gb.html?label=simla-OrcOJ63hB4vu2WWSYE6MrQS650545857084%3Apl%3Ata%3Ap195%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-1698310051%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2111367&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=9&hapos=76&sr_order=popularity&srpvid=26dd0f6a22ce0632&srepoch=1749780736&all_sr_blocks=1319953501_404700699_3_2_0&highlighted_blocks=1319953501_404700699_3_2_0&matching_block_id=1319953501_404700699_3_2_0&sr_pri_blocks=1319953501_404700699_3_2_0__1386000&from=searchresults
The Oaktree House,Luxury Room with Balcony,,,1 double bed,"₹ 41,820",8.5,19,1.4 km from centre,Shimla,2025-07-01,2025-07-07,Shimla,https://www.booking.com/hotel/in/the-oaktree-house.en-gb.html?label=simla-OrcOJ63hB4vu2WWSYE6MrQS650545857084%3Apl%3Ata%3Ap195%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-1698310051%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2111367&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=10&hapos=77&sr_order=popularity&srpvid=26dd0f6a22ce0632&srepoch=1749780736&all_sr_blocks=240218406_120703591_2_42_0&highlighted_blocks=240218406_120703591_2_42_0&matching_block_id=240218406_120703591_2_42_0&sr_pri_blocks=240218406_120703591_2_42_0__4182000&from=searchresults
Parimahal Cottage,Family Suite with Balcony,No prepayment needed,,2 single beds,"₹ 20,506",-1,-1,3.7 km from centre,Shimla,2025-07-01,2025-07-07,Shimla,https://www.booking.com/hotel/in/parimahal-cottage-shimla.en-gb.html?label=simla-OrcOJ63hB4vu2WWSYE6MrQS650545857084%3Apl%3Ata%3Ap195%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-1698310051%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2111367&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=11&hapos=78&sr_order=popularity&srpvid=26dd0f6a22ce0632&srepoch=1749780736&all_sr_blocks=1375531802_410229810_3_1_0&highlighted_blocks=1375531802_410229810_3_1_0&matching_block_id=1375531802_410229810_3_1_0&sr_pri_blocks=1375531802_410229810_3_1_0__2050555&from=searchresults
Mountain View Mashobra by NAINA STAYCATION,King Room with Balcony,Free cancellation,No prepayment needed,1 double bed,"₹ 36,936",9.6,5,6.1 km from centre,Shimla,2025-07-01,2025-07-07,Shimla,https://www.booking.com/hotel/in/royal-ace-mountain-view-rooms-private-balcony.en-gb.html?label=simla-OrcOJ63hB4vu2WWSYE6MrQS650545857084%3Apl%3Ata%3Ap195%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-1698310051%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2111367&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=12&hapos=79&sr_order=popularity&srpvid=26dd0f6a22ce0632&srepoch=1749780736&all_sr_blocks=1361439101_408452208_3_2_0&highlighted_blocks=1361439101_408452208_3_2_0&matching_block_id=1361439101_408452208_3_2_0&sr_pri_blocks=1361439101_408452208_3_2_0__3693600&from=searchresults
Hotel Shimla hills A Unit of Kamaksha Travels shimla,Double Room,Free cancellation,No prepayment needed,1 extra-large double bed,"₹ 9,180",4.5,2,3 km from centre,Shimla,2025-07-01,2025-07-07,Shimla,https://www.booking.com/hotel/in/shimla-hills-shimla1.en-gb.html?label=simla-OrcOJ63hB4vu2WWSYE6MrQS650545857084%3Apl%3Ata%3Ap195%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-1698310051%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2111367&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=13&hapos=80&sr_order=popularity&srpvid=26dd0f6a22ce0632&srepoch=1749780736&all_sr_blocks=1386817701_410691571_3_2_0_866414&highlighted_blocks=1386817701_410691571_3_2_0_866414&matching_block_id=1386817701_410691571_3_2_0_866414&sr_pri_blocks=1386817701_410691571_3_2_0_866414_918000&from=searchresults
