name,room_type,cancel_type,paymentType,bed_type,price,review,review_count,distance,address,checkin,checkout,city,url
Hotel KASTURI PALACE & RESTAURANT DARJEELING,Deluxe Double Room,Free cancellation,No prepayment needed,1 double bed,"₹ 9,000",7.8,12,0.8 km from centre,Darjeeling,2025-07-01,2025-07-07,Darjelling,https://www.booking.com/hotel/in/kasturi-palace-amp-restaurant-darjeeling-darjeeling.en-gb.html?label=in-darjeeling-Ap7suPadgvusSejW_mkkPQS528846144620%3Apl%3Ata%3Ap180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-749318718%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2094056&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=1&hapos=1&sr_order=popularity&srpvid=23a52752f4660027&srepoch=1749793461&all_sr_blocks=1388602702_414191253_2_2_0&highlighted_blocks=1388602702_414191253_2_2_0&matching_block_id=1388602702_414191253_2_2_0&sr_pri_blocks=1388602702_414191253_2_2_0__900000&from=searchresults
Pahari Soul,Double Room,Free cancellation,,1 double bed,"₹ 7,020",7.6,385,1.7 km from centre,Darjeeling,2025-07-01,2025-07-07,Darjelling,https://www.booking.com/hotel/in/pahari-soul.en-gb.html?label=in-darjeeling-Ap7suPadgvusSejW_mkkPQS528846144620%3Apl%3Ata%3Ap180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-749318718%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2094056&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=2&hapos=2&sr_order=popularity&srpvid=23a52752f4660027&srepoch=1749793461&all_sr_blocks=86368204_335402537_2_42_0&highlighted_blocks=86368204_335402537_2_42_0&matching_block_id=86368204_335402537_2_42_0&sr_pri_blocks=86368204_335402537_2_42_0__702000&from=searchresults
Haven Eleven Homestay,Family Double Room,,,"2 beds (1 double, 1 extra-large double)","₹ 19,794",9.2,14,0.9 km from centre,Darjeeling,2025-07-01,2025-07-07,Darjelling,https://www.booking.com/hotel/in/haven-eleven.en-gb.html?label=in-darjeeling-Ap7suPadgvusSejW_mkkPQS528846144620%3Apl%3Ata%3Ap180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-749318718%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2094056&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=3&hapos=3&sr_order=popularity&srpvid=23a52752f4660027&srepoch=1749793461&all_sr_blocks=1008188103_373545904_0_1_0&highlighted_blocks=1008188103_373545904_0_1_0&matching_block_id=1008188103_373545904_0_1_0&sr_pri_blocks=1008188103_373545904_0_1_0__1979400&from=searchresults
Pineridge Hotel at Mall Road,Deluxe King Room,Free cancellation,,1 extra-large double bed,"₹ 13,800",5.4,58,0.9 km from centre,Darjeeling,2025-07-01,2025-07-07,Darjelling,https://www.booking.com/hotel/in/pineridge-darjeeling.en-gb.html?label=in-darjeeling-Ap7suPadgvusSejW_mkkPQS528846144620%3Apl%3Ata%3Ap180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-749318718%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2094056&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=4&hapos=4&sr_order=popularity&srpvid=23a52752f4660027&srepoch=1749793461&all_sr_blocks=1309389704_407331360_2_40_0&highlighted_blocks=1309389704_407331360_2_40_0&matching_block_id=1309389704_407331360_2_40_0&sr_pri_blocks=1309389704_407331360_2_40_0__1380000&from=searchresults
Hotel Broadway Annecy Darjeeling - Near Mall Road With Luxury & Spacious Room - Book Now,Deluxe Double Room,Free cancellation,No prepayment needed,1 extra-large double bed,"₹ 13,194",7.4,15,400 m from centre,Darjeeling,2025-07-01,2025-07-07,Darjelling,https://www.booking.com/hotel/in/broadway-annecy-darjeeling-near-mall-road-with-luxury-amp-spacious-room-book-now.en-gb.html?label=in-darjeeling-Ap7suPadgvusSejW_mkkPQS528846144620%3Apl%3Ata%3Ap180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-749318718%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2094056&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=5&hapos=5&sr_order=popularity&srpvid=23a52752f4660027&srepoch=1749793461&all_sr_blocks=1386734002_410977750_2_42_0&highlighted_blocks=1386734002_410977750_2_42_0&matching_block_id=1386734002_410977750_2_42_0&sr_pri_blocks=1386734002_410977750_2_42_0__1319400&from=searchresults
Asraya Homestay,Deluxe Double Room with Balcony,Free cancellation,No prepayment needed,1 large double bed,"₹ 12,000",9.3,57,1.5 km from centre,Darjeeling,2025-07-01,2025-07-07,Darjelling,https://www.booking.com/hotel/in/asraya-homestay.en-gb.html?label=in-darjeeling-Ap7suPadgvusSejW_mkkPQS528846144620%3Apl%3Ata%3Ap180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-749318718%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2094056&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=6&hapos=6&sr_order=popularity&srpvid=23a52752f4660027&srepoch=1749793461&all_sr_blocks=1287966404_401746283_2_42_0&highlighted_blocks=1287966404_401746283_2_42_0&matching_block_id=1287966404_401746283_2_42_0&sr_pri_blocks=1287966404_401746283_2_42_0__1200000&from=searchresults
HOTEL PREMIUM OLIVE BRANCH Near Chowrasta Tourist ATTRACTION,Standard Double Room,Free cancellation,No prepayment needed,1 extra-large double bed,"₹ 8,790",10,2,450 m from centre,Darjeeling,2025-07-01,2025-07-07,Darjelling,https://www.booking.com/hotel/in/premium-olive-branch-near-chowrasta-tourist-attraction-darjiling.en-gb.html?label=in-darjeeling-Ap7suPadgvusSejW_mkkPQS528846144620%3Apl%3Ata%3Ap180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-749318718%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2094056&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=7&hapos=7&sr_order=popularity&srpvid=23a52752f4660027&srepoch=1749793461&all_sr_blocks=1382787002_410465029_2_42_0&highlighted_blocks=1382787002_410465029_2_42_0&matching_block_id=1382787002_410465029_2_42_0&sr_pri_blocks=1382787002_410465029_2_42_0__879000&from=searchresults
A PREMIUM HOTEL OLIVE BRANCH DARJEELING Near Gurudwara - Best Hotel In Darjeelig,Standard King Room,Free cancellation,No prepayment needed,1 large double bed,"₹ 8,790",10,5,450 m from centre,Darjeeling,2025-07-01,2025-07-07,Darjelling,https://www.booking.com/hotel/in/a-premium-olive-branch-darjeeling-near-gurudwara-best-in-darjeelig.en-gb.html?label=in-darjeeling-Ap7suPadgvusSejW_mkkPQS528846144620%3Apl%3Ata%3Ap180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-749318718%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2094056&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=8&hapos=8&sr_order=popularity&srpvid=23a52752f4660027&srepoch=1749793461&all_sr_blocks=1386711402_411841467_2_0_0&highlighted_blocks=1386711402_411841467_2_0_0&matching_block_id=1386711402_411841467_2_0_0&sr_pri_blocks=1386711402_411841467_2_0_0__879000&from=searchresults
Norbu's Homestay,Deluxe Double Room (2 Adults + 1 Child),Free cancellation,,1 double bed,"₹ 12,000",8.4,50,0.7 km from centre,Darjeeling,2025-07-01,2025-07-07,Darjelling,https://www.booking.com/hotel/in/lovely-2-bedroom-apartment-with-kanchenjunga-view.en-gb.html?label=in-darjeeling-Ap7suPadgvusSejW_mkkPQS528846144620%3Apl%3Ata%3Ap180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-749318718%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2094056&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=9&hapos=9&sr_order=popularity&srpvid=23a52752f4660027&srepoch=1749793461&all_sr_blocks=907624108_410589289_0_0_0&highlighted_blocks=907624108_410589289_0_0_0&matching_block_id=907624108_410589289_0_0_0&sr_pri_blocks=907624108_410589289_0_0_0__1200000&from=searchresults
Jai Hotels,Double Deluxe Room with 10% discount on soft beverages at J4 Cafe,Free cancellation,No prepayment needed,1 large double bed,"₹ 25,408",7.9,169,0.8 km from centre,Darjeeling,2025-07-01,2025-07-07,Darjelling,https://www.booking.com/hotel/in/jai-darjeeling1.en-gb.html?label=in-darjeeling-Ap7suPadgvusSejW_mkkPQS528846144620%3Apl%3Ata%3Ap180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-749318718%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2094056&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=10&hapos=10&sr_order=popularity&srpvid=23a52752f4660027&srepoch=1749793461&all_sr_blocks=320660501_195919496_2_42_0&highlighted_blocks=320660501_195919496_2_42_0&matching_block_id=320660501_195919496_2_42_0&sr_pri_blocks=320660501_195919496_2_42_0__2540800&from=searchresults
Hotel Golden Orchid,Superior King Room,Free cancellation,,1 extra-large double bed,"₹ 12,276",8.0,118,0.7 km from centre,Darjeeling,2025-07-01,2025-07-07,Darjelling,https://www.booking.com/hotel/in/golden-orchid-darjeeling1.en-gb.html?label=in-darjeeling-Ap7suPadgvusSejW_mkkPQS528846144620%3Apl%3Ata%3Ap180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-749318718%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2094056&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=11&hapos=11&sr_order=popularity&srpvid=23a52752f4660027&srepoch=1749793461&all_sr_blocks=1176827802_394024948_3_2_0&highlighted_blocks=1176827802_394024948_3_2_0&matching_block_id=1176827802_394024948_3_2_0&sr_pri_blocks=1176827802_394024948_3_2_0__1227600&from=searchresults
Monratino The snow roost- 10 mins walking distance from mall road- Attached balcony with Kanchenjunga Mountain View-Kitchen available,Deluxe Triple Room,Free cancellation,,"2 beds (1 double, 1 sofa bed)","₹ 13,200",8.1,49,350 m from centre,Darjeeling,2025-07-01,2025-07-07,Darjelling,https://www.booking.com/hotel/in/monratino-the-nest.en-gb.html?label=in-darjeeling-Ap7suPadgvusSejW_mkkPQS528846144620%3Apl%3Ata%3Ap180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-749318718%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2094056&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=12&hapos=12&sr_order=popularity&srpvid=23a52752f4660027&srepoch=1749793461&all_sr_blocks=1220183903_396588010_3_2_0&highlighted_blocks=1220183903_396588010_3_2_0&matching_block_id=1220183903_396588010_3_2_0&sr_pri_blocks=1220183903_396588010_3_2_0__1320000&from=searchresults
Veronica Alpina Mountain View Home,Triple Room with Mountain View,Free cancellation,No prepayment needed,"2 beds (1 single, 1 large double)","₹ 10,800",8.9,16,0.8 km from centre,Darjeeling,2025-07-01,2025-07-07,Darjelling,https://www.booking.com/hotel/in/veronica-alpina-home-stay-darjeeling.en-gb.html?label=in-darjeeling-Ap7suPadgvusSejW_mkkPQS528846144620%3Apl%3Ata%3Ap180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-749318718%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2094056&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=13&hapos=13&sr_order=popularity&srpvid=23a52752f4660027&srepoch=1749793461&all_sr_blocks=1156496103_396534913_0_0_0&highlighted_blocks=1156496103_396534913_0_0_0&matching_block_id=1156496103_396534913_0_0_0&sr_pri_blocks=1156496103_396534913_0_0_0__1080000&from=searchresults
Luxury stay at Hotel Broadway Boutique Mall Road Chowrasta Near Mahakal Temple,Deluxe Family Suite,Free cancellation,No prepayment needed,"2 beds (1 double, 1 large double)","₹ 16,800",8.3,15,0.8 km from centre,Darjeeling,2025-07-01,2025-07-07,Darjelling,https://www.booking.com/hotel/in/broadway-boutique.en-gb.html?label=in-darjeeling-Ap7suPadgvusSejW_mkkPQS528846144620%3Apl%3Ata%3Ap180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-749318718%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2094056&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=14&hapos=14&sr_order=popularity&srpvid=23a52752f4660027&srepoch=1749793461&all_sr_blocks=1184464403_390818011_4_42_0&highlighted_blocks=1184464403_390818011_4_42_0&matching_block_id=1184464403_390818011_4_42_0&sr_pri_blocks=1184464403_390818011_4_42_0__1680000&from=searchresults
Graham Hill homestay,Family Room,Free cancellation,No prepayment needed,1 double bed,"₹ 7,020",10,1,3 km from centre,Darjeeling,2025-07-01,2025-07-07,Darjelling,https://www.booking.com/hotel/in/graham-hill-homestay.en-gb.html?label=in-darjeeling-Ap7suPadgvusSejW_mkkPQS528846144620%3Apl%3Ata%3Ap180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-749318718%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2094056&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=15&hapos=15&sr_order=popularity&srpvid=23a52752f4660027&srepoch=1749793461&all_sr_blocks=905551601_361623848_3_0_0&highlighted_blocks=905551601_361623848_3_0_0&matching_block_id=905551601_361623848_3_0_0&sr_pri_blocks=905551601_361623848_3_0_0__702000&from=searchresults
The West Gate Posada By Summit,Deluxe Room,Free cancellation,,1 large double bed,"₹ 39,157",7.5,121,450 m from centre,Darjeeling,2025-07-01,2025-07-07,Darjelling,https://www.booking.com/hotel/in/summit-west-gate.en-gb.html?label=in-darjeeling-Ap7suPadgvusSejW_mkkPQS528846144620%3Apl%3Ata%3Ap180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-749318718%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2094056&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=16&hapos=16&sr_order=popularity&srpvid=23a52752f4660027&srepoch=1749793461&all_sr_blocks=1066430001_410724408_2_42_0_780254&highlighted_blocks=1066430001_410724408_2_42_0_780254&matching_block_id=1066430001_410724408_2_42_0_780254&sr_pri_blocks=1066430001_410724408_2_42_0_780254_3915700&from=searchresults
Light Inn,Two-Bedroom House,Free cancellation,No prepayment needed,"Entire holiday home • 2 bedrooms • 1 bathroom4 beds (1 single, 3 doubles)","₹ 5,400",-1,-1,1.5 km from centre,Darjeeling,2025-07-01,2025-07-07,Darjelling,https://www.booking.com/hotel/in/light-inn.en-gb.html?label=in-darjeeling-Ap7suPadgvusSejW_mkkPQS528846144620%3Apl%3Ata%3Ap180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-749318718%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2094056&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=17&hapos=17&sr_order=popularity&srpvid=23a52752f4660027&srepoch=1749793461&all_sr_blocks=1219957301_394155401_0_32_0&highlighted_blocks=1219957301_394155401_0_32_0&matching_block_id=1219957301_394155401_0_32_0&sr_pri_blocks=1219957301_394155401_0_32_0__540000&from=searchresults
Summit Oakden Resort & Spa Mall Road,Deluxe Non View Room ,Free cancellation,,1 large double bed,"₹ 27,506",7.0,79,0.9 km from centre,Darjeeling,2025-07-01,2025-07-07,Darjelling,https://www.booking.com/hotel/in/the-oakdene-resort-darjeeling.en-gb.html?label=in-darjeeling-Ap7suPadgvusSejW_mkkPQS528846144620%3Apl%3Ata%3Ap180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-749318718%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2094056&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=18&hapos=18&sr_order=popularity&srpvid=23a52752f4660027&srepoch=1749793461&all_sr_blocks=671042505_410724472_2_42_0_780251&highlighted_blocks=671042505_410724472_2_42_0_780251&matching_block_id=671042505_410724472_2_42_0_780251&sr_pri_blocks=671042505_410724472_2_42_0_780251_2750600&from=searchresults
Sterling Darjeeling,Classic Room,Free cancellation,,1 double bed,"₹ 37,995",8.2,124,3.7 km from centre,Darjeeling,2025-07-01,2025-07-07,Darjelling,https://www.booking.com/hotel/in/sterling-silver-oaks.en-gb.html?label=in-darjeeling-Ap7suPadgvusSejW_mkkPQS528846144620%3Apl%3Ata%3Ap180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-749318718%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2094056&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=19&hapos=19&sr_order=popularity&srpvid=23a52752f4660027&srepoch=1749793461&all_sr_blocks=35911101_160730451_2_1_0_770987&highlighted_blocks=35911101_160730451_2_1_0_770987&matching_block_id=35911101_160730451_2_1_0_770987&sr_pri_blocks=35911101_160730451_2_1_0_770987_3799520&from=searchresults
Summit Mall Stone Hotel,Premium Twin Room ,Free cancellation,,2 single beds,"₹ 25,529",7.7,40,0.7 km from centre,Darjeeling,2025-07-01,2025-07-07,Darjelling,https://www.booking.com/hotel/in/summit-mall-stone.en-gb.html?label=in-darjeeling-Ap7suPadgvusSejW_mkkPQS528846144620%3Apl%3Ata%3Ap180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-749318718%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2094056&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=20&hapos=20&sr_order=popularity&srpvid=23a52752f4660027&srepoch=1749793461&all_sr_blocks=1297584601_410724497_2_42_0_788108&highlighted_blocks=1297584601_410724497_2_42_0_788108&matching_block_id=1297584601_410724497_2_42_0_788108&sr_pri_blocks=1297584601_410724497_2_42_0_788108_2552900&from=searchresults
Hotel BELLA VISTA Darjeeling Near DRC Paid Paking,Deluxe Double Room (2 Adults + 1 Child),Free cancellation,No prepayment needed,1 extra-large double bed,"₹ 47,575",8.4,56,150 m from centre,Darjeeling,2025-07-01,2025-07-07,Darjelling,https://www.booking.com/hotel/in/staynest-darjeeling-near-railway-station.en-gb.html?label=in-darjeeling-Ap7suPadgvusSejW_mkkPQS528846144620%3Apl%3Ata%3Ap180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-749318718%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2094056&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=21&hapos=21&sr_order=popularity&srpvid=23a52752f4660027&srepoch=1749793461&all_sr_blocks=1120946802_384887215_3_42_0&highlighted_blocks=1120946802_384887215_3_42_0&matching_block_id=1120946802_384887215_3_42_0&sr_pri_blocks=1120946802_384887215_3_42_0__4757524&from=searchresults
Villa Everest,Deluxe Double Room,Free cancellation,,Beds: 1 double or 2 singles,"₹ 21,930",8.3,164,350 m from centre,Darjeeling,2025-07-01,2025-07-07,Darjelling,https://www.booking.com/hotel/in/villa-everest.en-gb.html?label=in-darjeeling-Ap7suPadgvusSejW_mkkPQS528846144620%3Apl%3Ata%3Ap180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-749318718%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2094056&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=22&hapos=22&sr_order=popularity&srpvid=23a52752f4660027&srepoch=1749793461&all_sr_blocks=113966301_175472149_2_0_0&highlighted_blocks=113966301_175472149_2_0_0&matching_block_id=113966301_175472149_2_0_0&sr_pri_blocks=113966301_175472149_2_0_0__2193000&from=searchresults
Summit Montana Suites & Spa at Mall,Junior Suite View Room,Free cancellation,,Private suite • 1 bedroom • 1 living room • 1 bathroom • 56 m²1 large double bed,"₹ 21,735",7.1,127,350 m from centre,Darjeeling,2025-07-01,2025-07-07,Darjelling,https://www.booking.com/hotel/in/montana-darjeeling.en-gb.html?label=in-darjeeling-Ap7suPadgvusSejW_mkkPQS528846144620%3Apl%3Ata%3Ap180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-749318718%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2094056&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=23&hapos=23&sr_order=popularity&srpvid=23a52752f4660027&srepoch=1749793461&all_sr_blocks=278388504_410724333_2_42_0_780250&highlighted_blocks=278388504_410724333_2_42_0_780250&matching_block_id=278388504_410724333_2_42_0_780250&sr_pri_blocks=278388504_410724333_2_42_0_780250_2173500&from=searchresults
Summit Swiss Heritage Resort & Spa,Heritage Premium Room,Free cancellation,,1 extra-large double bed,"₹ 30,282",7.7,270,250 m from centre,Darjeeling,2025-07-01,2025-07-07,Darjelling,https://www.booking.com/hotel/in/the-swiss.en-gb.html?label=in-darjeeling-Ap7suPadgvusSejW_mkkPQS528846144620%3Apl%3Ata%3Ap180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-749318718%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2094056&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=24&hapos=24&sr_order=popularity&srpvid=23a52752f4660027&srepoch=1749793461&all_sr_blocks=141051201_414008664_2_42_0_788099&highlighted_blocks=141051201_414008664_2_42_0_788099&matching_block_id=141051201_414008664_2_42_0_788099&sr_pri_blocks=141051201_414008664_2_42_0_788099_3028210&from=searchresults
Mountain view homestay Darjeeling,King Room with Mountain View,Free cancellation,No prepayment needed,2 double beds,"₹ 12,150",8.6,21,350 m from centre,Darjeeling,2025-07-01,2025-07-07,Darjelling,https://www.booking.com/hotel/in/mountain-view-homestay-darjeeling-daarjiiling.en-gb.html?label=in-darjeeling-Ap7suPadgvusSejW_mkkPQS528846144620%3Apl%3Ata%3Ap180%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-749318718%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2094056&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=25&hapos=25&sr_order=popularity&srpvid=23a52752f4660027&srepoch=1749793461&all_sr_blocks=1377172401_409981948_3_1_0&highlighted_blocks=1377172401_409981948_3_1_0&matching_block_id=1377172401_409981948_3_1_0&sr_pri_blocks=1377172401_409981948_3_1_0__1215000&from=searchresults
