name,room_type,cancel_type,paymentType,bed_type,price,review,review_count,distance,address,checkin,checkout,city,url
Hotel Zillion Executive Near US Consulate Bandra Kurla Complex Mumbai Near Mumbai Airport Mumbai,Executive Triple Room,Free cancellation,No prepayment needed,"2 beds (1 single, 1 double)","₹ 28,679",-1,-1,100 m from centre,"Central Suburbs, Mumbai (Kurla)",2025-07-01,2025-07-07,Mumbai,https://www.booking.com/hotel/in/zillion-executive-kurla-west-mumbai.en-gb.html?label=bombay-ojXiksgy7PQEP4LUUIOBsgS525624659405%3Apl%3Ata%3Ap1480%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100521%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2092174&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=3&hapos=327&sr_order=popularity&srpvid=54a05c96e9fc0053&srepoch=1749647914&all_sr_blocks=1087789203_381701001_2_2_0&highlighted_blocks=1087789203_381701001_2_2_0&matching_block_id=1087789203_381701001_2_2_0&sr_pri_blocks=1087789203_381701001_2_2_0__2867940&from=searchresults
"The Gordon House Hotel, Colaba",Boutique Room with 15% off on food and soft beverage and Laundry,Free cancellation,,Beds: 1 double or 2 singles,"₹ 57,533",-1,-1,17.5 km from centre,"Colaba, Mumbai (Mumbai Historical And Heritage)",2025-07-01,2025-07-07,Mumbai,https://www.booking.com/hotel/in/the-gordon-house-mumbai.en-gb.html?label=bombay-ojXiksgy7PQEP4LUUIOBsgS525624659405%3Apl%3Ata%3Ap1480%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100521%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2092174&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=4&hapos=328&sr_order=popularity&srpvid=54a05c96e9fc0053&srepoch=1749647914&all_sr_blocks=122362801_404754908_2_1_0_666882&highlighted_blocks=122362801_404754908_2_1_0_666882&matching_block_id=122362801_404754908_2_1_0_666882&sr_pri_blocks=122362801_404754908_2_1_0_666882_5753250&from=searchresults
Yogi Broadway,Executive Room,Free cancellation,,Multiple bed types,"₹ 27,544",-1,-1,3.2 km from centre,"Central Suburbs, Mumbai (Central Suburbs)",2025-07-01,2025-07-07,Mumbai,https://www.booking.com/hotel/in/broadway-mumbai.en-gb.html?label=bombay-ojXiksgy7PQEP4LUUIOBsgS525624659405%3Apl%3Ata%3Ap1480%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100521%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2092174&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=5&hapos=329&sr_order=popularity&srpvid=54a05c96e9fc0053&srepoch=1749647914&all_sr_blocks=283599309_399261329_2_42_0_497477&highlighted_blocks=283599309_399261329_2_42_0_497477&matching_block_id=283599309_399261329_2_42_0_497477&sr_pri_blocks=283599309_399261329_2_42_0_497477_2754430&from=searchresults
Hotel K.C Residency,Deluxe Double or Twin Room,Free cancellation,No prepayment needed,1 double bed,"₹ 10,795",-1,-1,3.6 km from centre,"Western Suburbs, Mumbai (Andheri)",2025-07-01,2025-07-07,Mumbai,https://www.booking.com/hotel/in/kc-residency.en-gb.html?label=bombay-ojXiksgy7PQEP4LUUIOBsgS525624659405%3Apl%3Ata%3Ap1480%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100521%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2092174&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=6&hapos=330&sr_order=popularity&srpvid=54a05c96e9fc0053&srepoch=1749647914&all_sr_blocks=44004501_198581010_0_0_0&highlighted_blocks=44004501_198581010_0_0_0&matching_block_id=44004501_198581010_0_0_0&sr_pri_blocks=44004501_198581010_0_0_0__1079460&from=searchresults
Galaxy Stays BKC,Deluxe Double Room,Free cancellation,No prepayment needed,1 large double bed,"₹ 34,500",-1,-1,0.9 km from centre,"Santacruz, Mumbai (Bandra Kurla Complex)",2025-07-01,2025-07-07,Mumbai,https://www.booking.com/hotel/in/galaxy-stays-bkc.en-gb.html?label=bombay-ojXiksgy7PQEP4LUUIOBsgS525624659405%3Apl%3Ata%3Ap1480%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100521%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2092174&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=7&hapos=331&sr_order=popularity&srpvid=54a05c96e9fc0053&srepoch=1749647914&all_sr_blocks=1363844801_408660096_3_2_0&highlighted_blocks=1363844801_408660096_3_2_0&matching_block_id=1363844801_408660096_3_2_0&sr_pri_blocks=1363844801_408660096_3_2_0__3450000&from=searchresults
Kings International Juhu,Superior Double Room,Free cancellation,,1 large double bed,"₹ 29,084",-1,-1,6.4 km from centre,"Juhu, Mumbai (Western Suburbs)",2025-07-01,2025-07-07,Mumbai,https://www.booking.com/hotel/in/kings-international.en-gb.html?label=bombay-ojXiksgy7PQEP4LUUIOBsgS525624659405%3Apl%3Ata%3Ap1480%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100521%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2092174&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=8&hapos=332&sr_order=popularity&srpvid=54a05c96e9fc0053&srepoch=1749647914&all_sr_blocks=31462105_413475069_2_42_0&highlighted_blocks=31462105_413475069_2_42_0&matching_block_id=31462105_413475069_2_42_0&sr_pri_blocks=31462105_413475069_2_42_0__2908368&from=searchresults
Regency Hotel,Standard Twin Room,Free cancellation,,Beds: 1 double or 2 singles,"₹ 45,000",-1,-1,3.3 km from centre,"Santacruz, Mumbai (Western Suburbs)",2025-07-01,2025-07-07,Mumbai,https://www.booking.com/hotel/in/regency-mumbai.en-gb.html?label=bombay-ojXiksgy7PQEP4LUUIOBsgS525624659405%3Apl%3Ata%3Ap1480%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100521%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2092174&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=9&hapos=333&sr_order=popularity&srpvid=54a05c96e9fc0053&srepoch=1749647914&all_sr_blocks=27908901_194726288_2_1_0&highlighted_blocks=27908901_194726288_2_1_0&matching_block_id=27908901_194726288_2_1_0&sr_pri_blocks=27908901_194726288_2_1_0__4500000&from=searchresults
Hotel Alfa Heritage,Executive Triple Room,Free cancellation,No prepayment needed,2 double beds,"₹ 22,950",-1,-1,12 km from centre,"South Mumbai, Mumbai (Central)",2025-07-01,2025-07-07,Mumbai,https://www.booking.com/hotel/in/alfa-heritage.en-gb.html?label=bombay-ojXiksgy7PQEP4LUUIOBsgS525624659405%3Apl%3Ata%3Ap1480%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100521%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2092174&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=10&hapos=334&sr_order=popularity&srpvid=54a05c96e9fc0053&srepoch=1749647914&all_sr_blocks=365118002_201269965_0_42_0&highlighted_blocks=365118002_201269965_0_42_0&matching_block_id=365118002_201269965_0_42_0&sr_pri_blocks=365118002_201269965_0_42_0__2295000&from=searchresults
Welcome Star,Deluxe Double Room,Free cancellation,No prepayment needed,1 large double bed,"₹ 14,190",-1,-1,3.6 km from centre,"Central Suburbs, Mumbai (Central Suburbs)",2025-07-01,2025-07-07,Mumbai,https://www.booking.com/hotel/in/welcome-star.en-gb.html?label=bombay-ojXiksgy7PQEP4LUUIOBsgS525624659405%3Apl%3Ata%3Ap1480%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100521%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2092174&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=11&hapos=335&sr_order=popularity&srpvid=54a05c96e9fc0053&srepoch=1749647914&all_sr_blocks=1399279901_411787799_3_0_0&highlighted_blocks=1399279901_411787799_3_0_0&matching_block_id=1399279901_411787799_3_0_0&sr_pri_blocks=1399279901_411787799_3_0_0__1419000&from=searchresults
Hotel atlas grand andheri east,Deluxe Triple Room,Free cancellation,No prepayment needed,1 extra-large double bed,"₹ 14,305",-1,-1,2.9 km from centre,"Western Suburbs, Mumbai (Andheri)",2025-07-01,2025-07-07,Mumbai,https://www.booking.com/hotel/in/atlas-grand.en-gb.html?label=bombay-ojXiksgy7PQEP4LUUIOBsgS525624659405%3Apl%3Ata%3Ap1480%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-25100521%3Alp1007765%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2092174&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=12&hapos=336&sr_order=popularity&srpvid=54a05c96e9fc0053&srepoch=1749647914&all_sr_blocks=200745102_208490623_0_2_0&highlighted_blocks=200745102_208490623_0_2_0&matching_block_id=200745102_208490623_0_2_0&sr_pri_blocks=200745102_208490623_0_2_0__1430460&from=searchresults
