name,room_type,cancel_type,paymentType,bed_type,price,review,review_count,distance,address,checkin,checkout,city,url
De Fleur Hotel,Deluxe Room,Free cancellation,No prepayment needed,2 double beds,"₹ 70,200",6.0,3,450 m from centre,Puducherry,2025-07-01,2025-07-07,Pondicherry,https://www.booking.com/hotel/in/de-fleur.en-gb.html?label=pondicherry-5YiIKp6IDdMxZqtRDo96agS553184227320%3Apl%3Ata%3Ap190%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-1918084288%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2108165&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=24&hapos=374&sr_order=popularity&srpvid=bd407a82b0cf0314&srepoch=1750008979&all_sr_blocks=940388301_391756020_2_42_0_530051%2C940388301_391756020_2_42_0_530051&highlighted_blocks=940388301_391756020_2_42_0_530051%2C940388301_391756020_2_42_0_530051&matching_block_id=940388301_391756020_2_42_0_530051&sr_pri_blocks=940388301_391756020_2_42_0_530051_3510000%2C940388301_391756020_2_42_0_530051_3510000&from=searchresults
Pondy Pleasant Stay,Standard Double Room with Fan,Free cancellation,No prepayment needed,2 large double beds,"₹ 26,600",8.3,4,1.7 km from centre,Puducherry,2025-07-01,2025-07-07,Pondicherry,https://www.booking.com/hotel/in/pondy-pleasant-stay.en-gb.html?label=pondicherry-5YiIKp6IDdMxZqtRDo96agS553184227320%3Apl%3Ata%3Ap190%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-1918084288%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2108165&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=25&hapos=375&sr_order=popularity&srpvid=bd407a82b0cf0314&srepoch=1750008979&all_sr_blocks=1335312103_406035577_1_0_0%2C1335312103_406035577_1_0_0&highlighted_blocks=1335312103_406035577_1_0_0%2C1335312103_406035577_1_0_0&matching_block_id=1335312103_406035577_1_0_0&sr_pri_blocks=1335312103_406035577_1_0_0__1330000%2C1335312103_406035577_1_0_0__1330000&from=searchresults
SS Royal Grand Inn,Deluxe Double Room,Free cancellation,No prepayment needed,2 large double beds,"₹ 22,800",8.6,21,5.7 km from centre,Puducherry,2025-07-01,2025-07-07,Pondicherry,https://www.booking.com/hotel/in/ss-royal-grand-inn.en-gb.html?label=pondicherry-5YiIKp6IDdMxZqtRDo96agS553184227320%3Apl%3Ata%3Ap190%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-1918084288%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2108165&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=1&hapos=376&sr_order=popularity&srpvid=bd407a82b0cf0314&srepoch=1750009026&all_sr_blocks=1327910501_405380558_2_1_0%2C1327910501_405380558_1_1_0&highlighted_blocks=1327910501_405380558_2_1_0%2C1327910501_405380558_1_1_0&matching_block_id=1327910501_405380558_2_1_0&sr_pri_blocks=1327910501_405380558_2_1_0__1200000%2C1327910501_405380558_1_1_0__1080000&from=searchresults
"Bel Abri Colonial Living, Pondicherry",Standard Double Room,Free cancellation,No prepayment needed,1 extra-large double bed,"₹ 44,250",9.0,3,250 m from centre,Puducherry,2025-07-01,2025-07-07,Pondicherry,https://www.booking.com/hotel/in/bel-abri.en-gb.html?label=pondicherry-5YiIKp6IDdMxZqtRDo96agS553184227320%3Apl%3Ata%3Ap190%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-1918084288%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2108165&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=2&hapos=377&sr_order=popularity&srpvid=bd407a82b0cf0314&srepoch=1750009026&all_sr_blocks=1040553702_391150240_2_41_0%2C1040553703_391150240_2_41_0&highlighted_blocks=1040553702_391150240_2_41_0%2C1040553703_391150240_2_41_0&matching_block_id=1040553702_391150240_2_41_0&sr_pri_blocks=1040553702_391150240_2_41_0__1875000%2C1040553703_391150240_2_41_0__2550000&from=searchresults
Revive Inn Pondy - Rooms & Villa,Double Room,Free cancellation,No prepayment needed,2 large double beds,"₹ 16,329",8.9,24,4.9 km from centre,Puducherry,2025-07-01,2025-07-07,Pondicherry,https://www.booking.com/hotel/in/revive-inn-pondy-rooms-amp-villa-puducherry.en-gb.html?label=pondicherry-5YiIKp6IDdMxZqtRDo96agS553184227320%3Apl%3Ata%3Ap190%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-1918084288%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2108165&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=3&hapos=378&sr_order=popularity&srpvid=bd407a82b0cf0314&srepoch=1750009026&all_sr_blocks=1127994901_385439885_2_0_0%2C1127994901_385439885_1_0_0&highlighted_blocks=1127994901_385439885_2_0_0%2C1127994901_385439885_1_0_0&matching_block_id=1127994901_385439885_2_0_0&sr_pri_blocks=1127994901_385439885_2_0_0__859400%2C1127994901_385439885_1_0_0__773460&from=searchresults
The Shore Trishvam,Bayview Bliss,Free cancellation,No prepayment needed,2 double beds,"₹ 175,680",10,1,7.7 km from centre,Puducherry,2025-07-01,2025-07-07,Pondicherry,https://www.booking.com/hotel/in/the-shore-trishvam.en-gb.html?label=pondicherry-5YiIKp6IDdMxZqtRDo96agS553184227320%3Apl%3Ata%3Ap190%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-1918084288%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2108165&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=4&hapos=379&sr_order=popularity&srpvid=bd407a82b0cf0314&srepoch=1750009026&all_sr_blocks=1410904302_412840499_2_42_0%2C1410904302_412840499_2_42_0&highlighted_blocks=1410904302_412840499_2_42_0%2C1410904302_412840499_2_42_0&matching_block_id=1410904302_412840499_2_42_0&sr_pri_blocks=1410904302_412840499_2_42_0__8784000%2C1410904302_412840499_2_42_0__8784000&from=searchresults
Villa Kouga,Heritage Classic,,,2 double beds,"₹ 63,180",8.5,39,0.7 km from centre,"White Town, Puducherry",2025-07-01,2025-07-07,Pondicherry,https://www.booking.com/hotel/in/villa-kouga.en-gb.html?label=pondicherry-5YiIKp6IDdMxZqtRDo96agS553184227320%3Apl%3Ata%3Ap190%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-1918084288%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2108165&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=5&hapos=380&sr_order=popularity&srpvid=bd407a82b0cf0314&srepoch=1750009026&all_sr_blocks=1152226001_388012559_2_0_0%2C1152226001_388012559_2_0_0&highlighted_blocks=1152226001_388012559_2_0_0%2C1152226001_388012559_2_0_0&matching_block_id=1152226001_388012559_2_0_0&sr_pri_blocks=1152226001_388012559_2_0_0__3159000%2C1152226001_388012559_2_0_0__3159000&from=searchresults
Villa Cavi,Deluxe King Room,No prepayment needed,,2 large double beds,"₹ 121,988",7.5,92,0.7 km from centre,"White Town, Puducherry",2025-07-01,2025-07-07,Pondicherry,https://www.booking.com/hotel/in/villa-cavi.en-gb.html?label=pondicherry-5YiIKp6IDdMxZqtRDo96agS553184227320%3Apl%3Ata%3Ap190%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-1918084288%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2108165&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=6&hapos=381&sr_order=popularity&srpvid=bd407a82b0cf0314&srepoch=1750009026&all_sr_blocks=883872701_405495228_2_41_0%2C883872701_405495228_2_41_0&highlighted_blocks=883872701_405495228_2_41_0%2C883872701_405495228_2_41_0&matching_block_id=883872701_405495228_2_41_0&sr_pri_blocks=883872701_405495228_2_41_0__6099400%2C883872701_405495228_2_41_0__6099400&from=searchresults
RELAX INN,Deluxe Double Room,Free cancellation,No prepayment needed,2 large double beds,"₹ 33,880",1.0,1,4.7 km from centre,Puducherry,2025-07-01,2025-07-07,Pondicherry,https://www.booking.com/hotel/in/relax-inn-pondicherry.en-gb.html?label=pondicherry-5YiIKp6IDdMxZqtRDo96agS553184227320%3Apl%3Ata%3Ap190%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-1918084288%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2108165&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=7&hapos=382&sr_order=popularity&srpvid=bd407a82b0cf0314&srepoch=1750009026&all_sr_blocks=1200537001_395366871_2_2_0%2C1200537001_395366871_2_2_0&highlighted_blocks=1200537001_395366871_2_2_0%2C1200537001_395366871_2_2_0&matching_block_id=1200537001_395366871_2_2_0&sr_pri_blocks=1200537001_395366871_2_2_0__1694000%2C1200537001_395366871_2_2_0__1694000&from=searchresults
SS Nivas StayHome,Deluxe Room,Free cancellation,No prepayment needed,2 extra-large double beds,"₹ 33,600",-1,-1,2.3 km from centre,Puducherry,2025-07-01,2025-07-07,Pondicherry,https://www.booking.com/hotel/in/ss-nivas-stayhome.en-gb.html?label=pondicherry-5YiIKp6IDdMxZqtRDo96agS553184227320%3Apl%3Ata%3Ap190%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-1918084288%3Alp9181766%3Ali%3Adec%3Adm%3Appccp%3DUmFuZG9tSVYkc2RlIyh9YZVcNNsENnH02-pWD53qm9c&aid=306395&ucfs=1&arphpl=1&checkin=2025-07-01&checkout=2025-07-07&dest_id=-2108165&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=1&req_children=1&age=0&req_age=0&hpos=8&hapos=383&sr_order=popularity&srpvid=bd407a82b0cf0314&srepoch=1750009026&all_sr_blocks=1188449001_391860228_2_1_0%2C1188449001_391860228_2_1_0&highlighted_blocks=1188449001_391860228_2_1_0%2C1188449001_391860228_2_1_0&matching_block_id=1188449001_391860228_2_1_0&sr_pri_blocks=1188449001_391860228_2_1_0__1680000%2C1188449001_391860228_2_1_0__1680000&from=searchresults
